mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
142843400.22207624,2.114775615310017e-09,2.426303564189401,0.0947874023811223,348793564.9138646,2.228688139963169e-07,1.405973716834743,0.8813624878602768,2.022046006833764,249.00884910446604,81460.61310840708,0.0006604651641226,SciPy,Timed Out,1029.467880487442
83837264250.44594,6.536000151707511e-09,1.3109126562589184,0.0042184060929484,526935491.7014836,6.511969109514309e-07,1.241187297799312,1.4429921777700296,0.3157730729259113,291.91170229095894,76834.51331771078,0.0178560957425979,SciPy,Timed Out,1039.2282285690308
2737531.9742359607,8.759635690121214e-06,2.137398309363833,0.8333743219400582,1134721.3261987271,1.912274172706385e-09,2.269790651606774,0.0458532582784272,2.320777823404532,264.15149689338733,90058.83886849077,0.0021265972621569,SciPy,Timed Out,1028.133530139923
2250766.9818263734,1.1722546953430263e-09,2.717506483142686,0.0008579904457174,59898543.17587252,4.1033955116533943e-08,1.575989370141326,0.0531745231629537,0.0512145614249555,289.5363255404448,79523.01024272549,0.0147807945492343,SciPy,Unexpected istate in LSODA.,59.691497802734375
374474.5955242596,1.8099009727369568e-07,1.5431389834400393,1.4964356582245042,139476302427.13663,1.2555116689209348e-09,2.1349749304584043,0.0185428667535025,2.2175913266800755,294.4727576752141,80689.98429201315,0.0199880777185997,SciPy,Timed Out,1034.3126015663147
86192.54835848568,6.182092901031893e-06,1.2576804721628512,0.4628923899821422,83497510.29141943,1.5388066855828559e-09,2.8781823660077466,0.0155021518373923,0.0155160220983201,297.3189298742207,96934.476624733,0.019762236640429,SciPy,Unexpected istate in LSODA.,53.683783531188965
829972830.9873056,4.288977265722307e-07,2.5425484646522523,1.161707445132428,863003.0303020286,1.160054071349805e-09,1.6569055472078005,0.0171208250807051,0.0232651377808918,289.98023231829177,83631.9436558203,0.0144491703438554,SciPy,Timed Out,1175.5333535671234
741041893.5900153,6.100843169669895e-09,2.9529952473861223,0.0095169702693679,1975761819.7545547,1.319386403190255e-07,2.993292532643572,0.3298689405801492,0.0815048314021893,268.48729628861764,76981.99835190797,0.0034810240286737,SciPy,Timed Out,1055.4501540660858
33061698.1195614,1.7705898659390358e-06,2.071542176090543,0.6967540890107987,36679257.79244952,9.464367833415402e-06,2.657258368087045,0.123659332371187,0.0110999196143677,296.46702137449114,92746.63524975568,0.0196191193875201,PySDM,Timed Out,1004.186732530594
94446653.64605936,7.476028962971124e-07,2.3532919307475417,0.5228647881105082,50938839047.35426,1.2827621688745432e-09,2.791722080476136,0.3644764267517653,0.5051485667389638,306.3434594593712,75708.47179946207,0.0443036974299336,SciPy,Timed Out,1050.7204427719116
5195338.802600116,3.3414926559722567e-09,2.09971418169256,0.0630849954741153,154749050.37999654,5.319694358581087e-07,1.8550223144266544,0.6206829196958282,0.0558527326034509,256.0372656592067,86484.04187098384,0.0011444328706688,SciPy,Timed Out,1078.1429228782654
18101943.50422343,7.2937552443366645e-09,2.0861603489483302,0.0024047348242282,106119.51107119978,2.560300895562681e-06,2.2517496495836404,1.0284067594698365,3.4050786670312805,283.4974970009366,91847.92241355356,0.0085472276531885,SciPy,Timed Out,1038.5108408927915
27810124285.829376,1.716056417221858e-09,1.9390848004609085,0.1241244356662173,71687.27242967987,3.2398114150001104e-07,1.3793662993990616,1.117762551268712,0.0199453087954629,252.06617245584036,71061.02304884052,0.0009917273723246,SciPy,Timed Out,1130.7878262996674
