mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
13671.098127423604,8.651636297223633e-06,2.946511333421012,0.3062435281498469,0.1171701682317669,273.32482069872805,63737.42956176809,0.0061024469804047,PySDM,Timed Out,245.94147205352783
6746566.082962916,2.5348635760341623e-09,2.0364807482357223,0.0789280571386445,1.7020825683589924,290.7761556887881,71871.05044690077,0.0179586322553517,SciPy,Timed Out,276.0306024551392
5066515.867112231,1.059135789654882e-09,2.0417308738844278,0.1141239527811932,0.010717306767698,298.7273559655288,52927.28375346839,0.0410815327274872,SciPy,Timed Out,291.15010499954224
99608445.65402251,1.489487133189137e-09,2.9209946651522563,0.1590262029920064,0.0113474628651126,249.8682987506185,102473.41745800104,0.0005723937454239,SciPy,Timed Out,290.7561309337616
2636312.2078003413,1.121432409386134e-09,1.451048248670179,0.0277726811189318,0.0112819972213927,300.7238024938457,91050.46228175776,0.0262557581123392,SciPy,Timed Out,288.3011312484741
905.230511009694,5.947430162758311e-06,2.7733674311463328,1.1908510025784156,0.0605912998055428,276.86102214802685,76227.96275565417,0.0065763161028272,PySDM,Timed Out,244.4947271347046
17014929.952771246,3.0351280311534875e-08,2.4258491789210668,0.0001086447010021,1.449236676804235,301.988367125757,57102.58732061211,0.0464614639647195,SciPy,Timed Out,275.5926911830902
2172690.5397881907,1.1558728904246726e-09,2.9950100598446383,0.0066508308378272,0.0800130337150608,283.82517584155585,64670.24295038608,0.0126136551409093,SciPy,Timed Out,271.37841057777405
2497589.311481597,3.9520761624557765e-09,1.9550303175627564,0.0221092711802299,8.445111287819612,289.7084655767697,80467.34854324155,0.0149206189479106,SciPy,Timed Out,268.48012709617615
1229640.5306749437,1.039488752234446e-09,2.099165651824333,0.0169995489400616,0.0438575328915734,299.0992649946189,58901.30827790276,0.0375345640847123,SciPy,Timed Out,271.91658997535706
114531036.3795712,2.6490135712549795e-09,2.2567680684398974,0.0874859162491448,0.1347444844857992,252.26757423421785,54238.582467141365,0.0013363450594777,SciPy,Timed Out,278.277379989624
18597540519.676365,3.153581575147331e-09,2.193070761355566,0.0111878190600035,0.013307719857089,290.87634232971226,92355.30963999922,0.0139764092747488,SciPy,Timed Out,286.8751883506775
133700722.6780708,1.5882093019374551e-09,2.470714722174831,0.1410939859028673,0.0524586317857458,252.9083059064558,67568.07322155838,0.0011335176650822,SciPy,Timed Out,276.6747817993164
37913456.90265971,6.251972390346531e-09,2.9999929545918493,0.0125226277937191,2.163568108698777,276.5461226636377,66293.77216224707,0.0074052904199535,SciPy,Timed Out,272.1755316257477
1330800229.655858,1.406816062787039e-09,1.6829959137138624,0.0848549484085657,0.5470000751626902,257.9944074151476,91744.5356950978,0.0012829677988468,SciPy,Timed Out,272.19358921051025
