simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac,act_rate,ARG_act_frac
376,3.44e7,5.21e-9,1.769585021,0.656361517,4.694364615,278.0121034,56051.26149,0.778627777,29.7,1.052785612,276.83029,55052.53803,0.009611945,0.000132926,5.296554015,0.548,0.0,0.48076032956870957
377,3.1e8,1.44e-9,1.647930883,1.116315211,0.058525438,306.1630617,77775.76903,0.468472094,100.1,1.002608592,306.1046796,77723.84748,0.04304209,1.06e-13,0.260728703,0.0,0.0,2.248124530979112e-8
378,5.95e9,8.84e-8,1.624984156,0.518295055,0.474740065,300.5573014,57603.28344,0.191223119,39.9,1.000507528,300.4689635,57447.57366,0.042016807,0.000166537,0.05239501,0.36,0.0,0.0735204281674256
379,2.74e7,2.84e-7,1.654172927,0.829201132,1.625838337,301.7373893,101465.7945,0.607169202,29.3,1.009231917,301.4432578,100912.044,0.024878386,0.000156314,0.927797736,1.0,237364.8875,0.9999996827000173
380,2.06e7,1.26e-9,1.631268329,0.409778642,8.780923418,251.3081258,63772.52345,0.655699231,66.4,1.333028244,245.8539015,58830.58138,0.000925797,0.000119107,33.35117083,0.205,0.0,0.11695653524087278
381,1.16e8,5.92e-7,1.761240686,0.290897047,9.908764359,303.4544719,73712.46395,0.28348946,9.5,1.011423262,302.9456114,72851.92683,0.038455594,0.006146088,1.173300737,1.0,2.81e6,0.9999992276875318
382,1.56e7,2.38e-7,1.751594166,0.00807444,2.945110794,302.8062912,62838.12407,0.110250632,34.9,1.026860477,302.0469332,62030.7852,0.043899029,0.000203978,2.696131429,1.0,0.0,0.9980760613765507
383,1.02e7,7.41e-6,1.78159266,0.138443134,0.012036578,292.6277242,53421.61727,0.603160631,21.3,1.000008915,292.6263823,53419.64461,0.027534043,20.80991313,0.000936456,0.972,0.0,0.9936358790606399
384,3.11e7,1.76e-9,1.657913695,0.276864841,0.122705949,288.7755485,96706.53788,0.747916437,100.1,1.006280623,288.6550139,96565.26442,0.011637348,2.46e-15,0.627747425,0.0,0.0,1.857451770170826e-6
385,5.08e7,4.4e-9,1.704284046,0.682610545,0.043829026,262.8925931,77644.66393,0.834648102,100.1,1.002829313,262.8497357,77600.34892,0.002256668,1.43e-12,0.282789715,0.0,0.0,0.0006682087976915274
386,3.44e9,3.42e-9,1.76452704,1.153803636,5.971082333,301.3798947,94792.33955,0.10239569,7.6,1.01597639,301.0009671,94298.24939,0.026172848,2.64e-5,1.615474966,0.062,3.19e7,0.01553266411414389
387,4.15e8,5.8e-9,1.655847601,0.466701395,1.431345699,273.0631026,101114.354,0.834388144,28.0,1.017829737,272.7106729,100609.6927,0.003748795,1.13e-5,1.787774745,0.089,0.0,0.029892459752147493
388,5.66e7,5.49e-9,1.777039418,0.637440842,0.072699444,263.5953876,89182.23528,0.890588934,100.1,1.004662626,263.5243226,89098.0513,0.002076275,5.32e-9,0.466032485,0.003,0.0,0.006331755948663587
389,8.82e9,3.25e-6,1.690712086,1.185401689,0.017569294,256.036248,60986.12006,0.568695484,79.7,0.999928792,256.025204,60974.46133,0.001639143,4001.296912,0.005892982,1.0,0.0,0.9928776771657462
390,1.78e7,7.96e-9,1.711722133,0.335522953,9.064578708,268.2772462,100313.3099,0.461378185,29.6,1.103381265,266.0187544,96944.97666,0.002547653,0.000104671,10.37262879,0.896,0.0,0.8962309366787322
391,1.33e9,4.36e-6,1.626386999,0.87441524,0.062433813,299.3668034,72329.03408,0.688824044,91.7,1.000002049,299.3440534,72275.69566,0.03071329,1266.221621,0.000400098,0.908,0.0,0.834079593467352
392,1.91e9,4.71e-7,1.656003482,0.431806161,0.466439919,281.5662555,73926.71499,0.530204493,100.1,1.000042595,281.3218877,73485.97968,0.009331258,0.027766307,0.005805438,0.425,0.0,0.5478452267877741
394,7.07e7,3.86e-6,1.685088753,0.438094619,9.75098988,264.3217031,74340.27633,0.162521823,99.6,1.002020958,257.0369266,65285.72569,0.001669673,13.50182896,0.238371971,1.0,0.0,1.0
395,1.3e8,1.73e-8,1.71155718,0.045270844,0.216508223,265.6392695,104284.5297,0.100679965,97.7,1.010394755,265.4471119,104002.058,0.002079027,3.83e-6,1.04022356,0.081,0.0,0.02508553192418156
396,4.05e8,3.09e-9,1.786059669,1.124893024,1.502312991,260.1932926,61622.37746,0.994407447,35.0,1.025942746,259.7089144,61193.74288,0.00227491,1.55e-5,2.599998612,0.08,0.0,0.025957477342210655
397,7.48e8,3.76e-6,1.70124627,0.488395773,0.411406419,289.0128223,84880.41037,0.535997498,99.5,1.00001309,288.8315787,84455.63783,0.013410937,181.2136194,0.002589371,0.998,0.0,0.9999700019525294
398,1.11e7,1.49e-9,1.795776379,1.147233601,4.578595228,295.0820252,81228.12203,0.367341127,68.6,1.112850778,292.5375924,78230.65846,0.020585348,0.000259352,11.30113398,0.227,0.0,0.15352166345321783
399,3.45e9,2.85e-6,1.797606961,0.056280797,0.019440285,301.8211608,72867.30165,0.743495826,59.0,1.000000698,301.8167358,72856.53691,0.035461735,21.63865113,0.000130274,0.007,0.0,0.014424774171091836
400,1.48e8,1.58e-7,1.748395511,1.066330798,0.025618689,309.2166617,66390.88174,0.612881849,100.1,1.000150631,309.2047625,66367.96128,0.061356791,0.000161875,0.015142042,0.393,0.0,0.2488611524584387
401,3.17e9,1.14e-8,1.623280978,0.536127788,3.161660285,285.4691066,55638.08464,0.801786174,6.5,1.008491008,285.2879176,55496.15238,0.016429874,1.54e-5,0.861217248,0.207,4.72e7,0.0819198198533525
402,2.94e9,6.06e-9,1.699400839,1.076842163,0.033127266,300.187294,89057.66457,0.872196415,100.1,1.001540004,300.1545242,89023.62513,0.026003766,9.3e-10,0.153923372,0.0,0.0,0.00017035276085047846
403,9.99e7,3.81e-8,1.790733845,0.97403456,0.021674775,297.0306657,96436.57386,0.117965542,100.1,1.000899081,297.0109941,96412.24739,0.019719045,7.33e-7,0.089906854,0.216,0.0,0.19710365511530875
404,2.78e7,5.49e-8,1.677095239,0.940729676,3.288485866,289.8294199,67971.54053,0.891803535,25.5,1.024086304,289.196696,67266.45873,0.017771613,0.000111181,2.419806248,1.0,0.0,0.9994933489168263
405,7.98e7,3.96e-7,1.764200012,1.021741636,0.028042162,299.8020108,101393.1975,0.696483347,100.1,1.000048701,299.7913245,101360.3954,0.022192302,0.003107243,0.004949118,0.483,0.0,0.6426116302486736
406,1.38e9,5.35e-9,1.728588709,0.744564751,0.732945724,260.5160222,103220.9425,0.441195328,31.1,1.01184774,260.3056747,102913.66,0.001398377,3.17e-6,1.187414976,0.046,0.0,0.012151757008312836
407,1.14e7,9.4e-6,1.697444416,0.926252679,5.651347634,274.6766317,63563.85034,0.502436383,100.1,1.001313571,271.0875414,58901.62529,0.005607982,508.7784483,0.151631503,1.0,0.0,1.0
408,1.39e9,3.62e-6,1.732346327,0.47488433,0.143717018,268.1654271,99202.19165,0.940918482,99.3,1.000004938,268.0738254,99024.54523,0.002645724,231.3298632,0.000978003,0.912,0.0,0.9999837715460291
409,2.73e9,3.86e-9,1.786211266,0.236305332,0.020884729,282.6482667,66181.67727,0.668971641,100.1,1.001126244,282.6277542,66164.8602,0.011369478,1.65e-11,0.112568073,0.0,0.0,6.095031069686118e-6
410,2.2e8,1.7e-9,1.79314363,0.3664907,0.154336693,300.9487165,65212.57392,0.495703243,100.1,1.007193349,300.7951546,65096.1277,0.037804511,9.06e-14,0.718974036,0.0,0.0,2.4034217184221163e-6
411,7.4e9,2.73e-8,1.704940981,0.531350345,0.038061424,292.4360183,83965.90292,0.722721897,73.4,1.000838599,292.4147507,83937.85508,0.017028433,3.16e-6,0.083976878,0.024,0.0,0.00016964150237575026
412,1.29e8,5.75e-9,1.627407704,0.197418282,7.186800281,262.955454,64666.7442,0.479165575,19.1,1.063804998,261.7152557,63507.95611,0.002674171,5.1e-5,6.408676277,0.369,0.0,0.28866474973688283
413,1.08e7,7.23e-9,1.735743668,0.252404381,2.47060099,289.7766804,102348.0574,0.267184001,54.9,1.046489176,288.7041127,100718.194,0.011639949,8.26e-5,4.656701808,0.525,0.0,0.5392785422688423
414,1.18e8,1.37e-7,1.605393727,0.919599387,0.153968319,291.2512556,56606.39489,0.592237532,36.9,1.001135897,291.2123558,56563.87239,0.023690605,3.55e-5,0.114130862,0.977,1.76e6,0.9066790403207421
415,3.05e8,8.4e-6,1.700516057,1.003219358,0.049401346,279.9840456,60762.31469,0.522663002,76.7,1.000001821,279.9627058,60731.19839,0.010304623,10374.89044,0.000354896,0.988,0.0,0.9998712400458184
416,4.0e8,3.68e-9,1.685903787,0.810621816,0.093098394,306.0689882,85415.14266,0.408023132,100.1,1.00414786,305.9763148,85324.61394,0.038733678,9.49e-12,0.414578309,0.0,0.0,4.80418967835905e-5
417,1.64e9,3.28e-9,1.758980583,0.839025471,0.378532413,290.5844336,87833.5085,0.527769143,64.4,1.009725161,290.3733619,87579.05926,0.014427182,1.12e-5,0.973691303,0.007,0.0,0.0003934507118074082
418,7.13e7,7.42e-8,1.708266835,0.906216432,0.384754806,285.0397912,78088.67066,0.49912685,29.1,1.003549918,284.9522398,77981.5897,0.011288799,1.09e-5,0.356242425,0.976,0.0,0.9560439022567697
419,8.25e7,4.0e-6,1.680229382,0.30565573,0.212352141,259.0681027,98359.32768,0.241291421,93.3,1.000044559,258.919884,98105.74981,0.001294794,7.552434189,0.005230025,1.0,0.0,0.9999965822303191
420,1.04e7,1.04e-6,1.696317701,1.082156022,0.323865238,276.8563698,103042.1942,0.900164019,63.7,1.001255296,276.7353753,102784.2611,0.004826754,0.018385437,0.126565917,1.0,0.0,0.9999993172831747
421,1.2e9,8.13e-8,1.644480578,0.326463026,0.117981138,293.8856175,93603.96168,0.661259348,37.1,1.000714627,293.8596412,93555.58312,0.016696142,9.8e-6,0.071813009,0.326,1.1e8,0.18897165855466735
422,4.32e7,4.18e-7,1.763372006,0.732448429,0.547808987,305.5424337,68034.83812,0.457236376,31.7,1.001919962,305.4495218,67882.29744,0.047808056,0.002101402,0.193733733,1.0,571983.4002,0.998939055187425
423,3.58e8,1.88e-8,1.654210737,1.18192561,0.35237549,268.5577676,80370.16648,0.128583252,28.1,1.004783899,268.467819,80268.60462,0.003382832,2.6e-6,0.47962484,0.435,0.0,0.3086850430048209
424,2.82e7,3.98e-6,1.640869586,0.749592793,0.045421855,298.599137,97344.21028,0.371190597,6.4,1.000011506,298.5979225,97340.9214,0.021512424,11.27153342,0.001281683,0.995,0.0,0.9996380205942684
425,9.72e7,4.13e-7,1.709771977,0.049042943,0.013509624,294.6924579,101778.8744,0.148768861,100.1,1.000135035,294.6855803,101762.8807,0.016123446,3.52e-5,0.013539362,0.262,0.0,0.33607705048796266
426,1.08e9,1.31e-6,1.624574253,1.17783393,0.024278419,256.8132791,55058.80077,0.847605105,71.5,1.000001369,256.7992577,55045.56592,0.001938351,6.326366423,0.0002305,0.022,0.0,0.3392666940213626
427,1.06e7,1.3e-9,1.614203291,0.415610753,0.024566021,279.0604798,72562.37207,0.724045688,100.1,1.001366918,279.0363903,72540.4403,0.0080754,3.54e-16,0.136623517,0.0,0.0,4.1608635426015894e-9
429,4.52e7,1.47e-9,1.658522121,0.78026639,0.333114572,276.9231933,85679.2289,0.8468891,100.1,1.019076176,276.5968906,85326.22728,0.005869975,9.86e-15,1.906654291,0.0,0.0,8.506757747522853e-5
430,6.03e8,1.1e-8,1.696667328,0.031883301,0.027788421,288.8013361,88362.42004,0.492685047,100.1,1.00141876,288.7740242,88333.16174,0.012780337,9.75e-12,0.141805123,0.0,0.0,1.761652748777376e-5
431,9.85e7,5.54e-7,1.623599997,0.500583237,7.736823559,276.5820382,97418.46475,0.437535065,11.8,1.012167714,275.9904453,96332.64466,0.004939589,0.002326428,1.242145248,1.0,805427.9603,0.9999999995547424
432,6.86e9,2.38e-8,1.631127005,0.209187321,3.479094866,255.9060821,91145.18329,0.844956393,4.6,1.008321278,255.7576299,90951.06818,0.001082491,2.28e-6,0.846102304,0.422,5.53e7,0.31700597577552314
433,2.39e8,1.67e-9,1.686037485,0.784886192,3.257980676,250.2304049,58333.33193,0.205790847,48.2,1.08972874,248.7439362,57085.16168,0.001013721,2.53e-5,8.986856243,0.071,0.0,0.011973662837585497
434,3.89e7,1.37e-6,1.788709718,0.840303025,0.499949019,282.8479238,94693.32875,0.124041401,98.5,1.000361406,282.605454,94130.95498,0.007930248,0.313668573,0.037755423,1.0,0.0,0.9997383999543501
435,5.79e9,3.09e-7,1.7014529,1.193152857,7.093874149,252.4582042,70244.63162,0.430177281,49.8,1.000135104,249.4848046,66914.0245,0.000847723,0.060234187,0.065218863,0.993,0.0,0.9630649115796857
436,6.4e7,2.8e-8,1.703206405,0.406601284,0.152357457,258.565756,79331.79711,0.754088631,68.8,1.005245705,258.4691078,79221.77349,0.001553847,2.07e-6,0.525125937,0.486,0.0,0.43984366489261284
437,6.67e9,6.95e-8,1.743071442,0.344709035,0.032349476,284.7950964,67284.44401,0.521762453,100.1,1.000187564,284.777078,67256.10951,0.012928491,3.12e-5,0.018856414,0.01,0.0,0.00017516351315632894
438,5.15e9,5.28e-8,1.698627075,0.924786845,0.026399495,289.545194,57061.93037,0.266157059,100.1,1.000198969,289.5302002,57041.2456,0.021014309,3.06e-5,0.019979952,0.013,0.0,6.465330272753533e-5
439,1.16e9,1.98e-6,1.684179899,0.297473814,0.046655935,273.8728386,69911.23393,0.94990594,40.4,1.000002197,273.8613971,69894.02079,0.005782518,7.080796597,0.000382442,0.116,0.0,0.4310852627837242
440,2.61e7,1.61e-8,1.739903617,0.395088573,6.450606565,258.0298715,50106.3114,0.757139316,30.3,1.077917275,256.2622138,48788.68363,0.002254914,0.000105164,7.818648444,0.986,0.0,0.9713611378768026
441,6.98e8,5.21e-6,1.665279421,0.308610117,0.059923806,274.2506948,54946.50003,0.633997098,95.7,1.000002269,274.214243,54902.84632,0.007572822,402.5113153,0.000444469,0.815,0.0,0.9995065561476678
442,1.6e9,1.69e-7,1.652069393,1.037657983,0.016011522,309.3845516,71837.51861,0.391840865,100.1,1.000009413,309.3785687,71822.34941,0.056854275,0.001135163,0.000990059,0.0,0.0,0.0003450540684492575
443,4.71e9,1.49e-7,1.630461865,0.375400885,1.004504393,299.3168627,95864.73224,0.859203005,71.4,1.000395061,299.0494857,95062.11904,0.022674787,0.000408207,0.042398435,0.575,0.0,0.4931232655614866
444,7.17e9,1.18e-6,1.737273034,0.12432476,0.083356567,303.1255514,50125.90392,0.642900197,99.7,1.000003282,303.086724,50058.64883,0.05738256,2.929868021,0.000644082,0.038,0.0,0.0017889157075562934
445,6.52e9,7.9e-7,1.600822806,0.104380202,0.103898524,262.4946669,100908.853,0.748437051,96.4,1.000005489,262.4238284,100779.3859,0.001673563,0.051592641,0.000922517,0.002,0.0,0.007154987292634085
446,2.19e8,1.45e-7,1.71837969,0.075613849,0.776302908,279.7457503,64912.614,0.171016369,15.9,1.00415272,279.6454212,64811.39201,0.009474067,1.35e-5,0.417972739,0.966,0.0,0.9247641153888223
447,2.78e9,2.51e-8,1.729673361,0.258328433,2.628785993,305.0878121,86510.61016,0.274617387,5.3,1.004698584,304.9719078,86372.06575,0.03603069,1.0e-5,0.478067487,0.375,2.88e7,0.26399907302858516
448,7.33e8,8.93e-6,1.672318672,1.100352109,0.042483831,279.3616327,100327.4876,0.269497462,91.2,1.000001432,279.3416951,100280.5645,0.005937869,19268.8141,0.000277747,0.986,0.0,0.999942155598534
449,1.56e7,6.56e-6,1.653705123,0.206535206,0.277216902,293.8442066,82741.2574,0.410457272,94.6,1.000119587,293.7350864,82475.2552,0.018846628,10.38540463,0.012808059,1.0,0.0,0.999999992283125
450,3.96e8,6.55e-7,1.668648527,0.433675201,0.37257548,279.2510991,94371.12516,0.504037457,100.1,1.000112639,279.0557591,93942.28504,0.006217829,0.021023214,0.012454963,0.925,0.0,0.9418730087708003
451,1.72e8,7.74e-9,1.715582747,1.042865355,0.349690365,254.4004021,71446.47476,0.590168364,59.1,1.010963328,254.2069964,71247.78128,0.001215062,3.42e-6,1.097657813,0.169,0.0,0.09690398692838625
452,8.75e7,5.05e-8,1.671227281,0.263260879,0.094470761,249.9999994,80353.35378,0.884316064,75.4,1.00378245,249.9330535,80275.13403,0.000737856,8.91e-7,0.378606429,0.633,0.0,0.5783354282788268
453,2.68e9,9.87e-8,1.633024459,1.108323927,0.0346003,278.9694563,51336.09582,0.307592678,100.1,1.000065244,278.9481568,51310.81591,0.011391895,0.000185591,0.006649053,0.005,0.0,0.0011962042156798414
454,4.32e9,4.13e-8,1.734776902,0.582922262,0.110675632,252.3172121,86857.31745,0.2089286,64.9,1.001112613,252.2558813,86773.10832,0.000834707,4.46e-6,0.111675441,0.152,0.0,0.03887261179556051
455,4.89e9,1.67e-7,1.747369278,0.675536718,0.43968534,262.6871126,52417.06065,0.93281657,100.1,1.000126628,262.3520246,52097.15946,0.003227393,0.002708204,0.014306324,0.211,0.0,0.2114230962814036
456,1.85e9,8.64e-9,1.683233029,0.260630106,0.04931337,275.7042869,65685.49259,0.449820845,100.1,1.002830942,275.6559551,65645.17921,0.007036511,4.89e-10,0.282952614,0.001,0.0,0.00034248393643754316
457,4.56e8,1.22e-7,1.709241821,0.863130229,0.020585182,303.3186966,69288.98946,0.434679497,100.1,1.000101681,303.3093548,69270.38553,0.040990684,8.46e-5,0.010229595,0.079,0.0,0.03618071878971674
458,7.09e8,1.84e-9,1.693704527,0.807946861,4.200041319,249.2213752,102827.8366,0.838352654,28.8,1.068748996,248.0819585,101136.9517,0.000528377,1.01e-5,6.892103722,0.056,0.0,0.00952402218101256
459,6.63e9,1.97e-7,1.606390878,1.014485073,0.061398312,297.8576521,72923.0173,0.969061102,100.1,1.000005024,297.8328138,72865.56493,0.02772429,0.006128154,0.00069461,0.0,0.0,0.0002655789274708109
460,1.67e7,1.22e-8,1.663342746,0.260092394,1.956684905,289.372383,56329.52096,0.419813471,44.6,1.02934229,288.6611079,55708.02341,0.020946084,0.00011834,2.941387452,0.697,0.0,0.6199212243466158
461,3.87e9,3.28e-7,1.722345575,1.034145148,0.077331344,255.8447589,75142.38173,0.357662341,71.6,1.000007149,255.8007624,75086.41884,0.001305592,0.045821007,0.001005132,0.004,0.0,0.020235341766262516
462,1.7e8,3.64e-7,1.716169586,0.578648448,0.010509541,274.4834403,79525.06111,0.777467389,100.1,1.000019118,274.4771431,79514.41835,0.005309679,0.001477969,0.001946962,0.031,0.0,0.135689730547095
463,3.46e7,4.47e-8,1.768739616,1.143552338,1.097213454,297.9577162,84691.72808,0.435729828,28.3,1.008743879,297.7275355,84381.22068,0.023855677,3.37e-5,0.877709859,0.987,0.0,0.9757279317720855
464,1.46e9,8.78e-9,1.77469408,0.211267043,0.028958461,285.2886245,92962.62833,0.598922808,100.1,1.001523709,285.2602066,92930.20594,0.009622326,2.62e-10,0.152294745,0.0,0.0,0.0004191437237576201
465,2.3e9,3.97e-9,1.731054864,0.394543888,0.114597475,269.8208872,84357.52086,0.319694195,100.1,1.006937231,269.7088494,84234.8293,0.003547393,3.18e-8,0.693436417,0.001,0.0,8.210165763417043e-5
466,2.02e9,2.6e-7,1.731531731,0.179468921,0.234432385,270.4243928,67658.79908,0.647119324,100.1,1.000152857,270.2713393,67449.43442,0.004596709,0.000859576,0.016105463,0.266,0.0,0.2865492880379686
467,5.65e7,4.83e-6,1.695215318,1.072613735,0.51879387,280.8323946,60361.17501,0.864720307,98.5,1.000055557,280.5469865,59944.15545,0.01087714,173.6277338,0.007378625,1.0,0.0,0.9999999999956869
469,1.12e9,1.51e-6,1.617724195,0.784015511,4.975510573,295.6980021,103908.6515,0.199240889,99.7,1.000172664,293.782778,98085.55261,0.01581955,4.883300714,0.03189261,1.0,0.0,0.9999835251958553
470,1.0e8,3.43e-6,1.646008495,0.468901408,9.65485627,289.5316764,94517.9745,0.344012342,100.1,1.001122306,285.1736063,84063.64346,0.010588658,9.993640359,0.142861063,1.0,0.0,0.9999999999999921
471,1.38e8,4.37e-6,1.745354767,1.173203506,1.532454835,294.5693403,60536.41074,0.955256262,97.3,1.000077506,293.8895839,59297.17372,0.026790908,466.9033026,0.013008194,1.0,0.0,0.9999999942624526
472,1.19e9,1.87e-6,1.73295307,0.206395488,0.046767349,282.2508188,85126.62879,0.394413267,99.9,1.000002254,282.2274546,85077.44818,0.008558943,3.880505058,0.000375447,0.077,0.0,0.22210747540725262
473,5.95e7,8.82e-9,1.701605991,0.118783906,0.708111668,301.0912361,100826.7992,0.525739095,68.6,1.016528794,300.6942448,100264.9907,0.024115198,2.92e-5,1.654915569,0.104,0.0,0.0417603662335182
474,1.96e7,3.5e-6,1.608779789,0.386251055,0.609253413,255.3304359,104475.2149,0.293537029,99.0,1.000569824,254.8548738,103646.5273,0.000873042,0.843453115,0.059203156,1.0,0.0,0.9999999926519133
475,1.42e8,3.78e-7,1.721783104,0.122630732,1.679915619,298.7029608,56942.08676,0.892849008,14.7,1.00452392,298.5410892,56754.89194,0.037877464,0.000330599,0.458277188,1.0,6.56e6,0.9983761041487361
476,5.48e7,8.04e-8,1.749843201,0.46253101,0.030514053,271.000981,73911.63624,0.334128068,100.1,1.001279131,270.9742766,73882.87986,0.004425028,1.86e-6,0.12797707,0.629,0.0,0.5616372869931675
477,6.34e8,6.34e-9,1.714048726,0.280561281,0.084868397,263.5021733,55152.02172,0.565364503,100.1,1.005439037,263.4192122,55091.17805,0.003339535,4.48e-8,0.543650917,0.002,0.0,0.0004998642754129867
478,1.08e7,1.09e-8,1.733182507,0.971367898,0.027334738,284.0889133,82332.8345,0.119030125,100.1,1.001454161,284.0620839,82305.60926,0.010042262,3.37e-10,0.145343432,0.004,0.0,0.043633628718163675
479,1.45e8,3.21e-8,1.641957491,0.218198729,0.306355924,265.7643251,54680.26787,0.442977252,37.7,1.005540284,265.6584344,54597.61344,0.004018783,4.68e-6,0.555166325,0.481,0.0,0.37678870206384335
480,4.76e7,2.78e-7,1.653877224,0.546882674,4.752425896,288.1747521,72541.01658,0.460486364,18.6,1.020717313,287.5564205,71748.27099,0.014878124,0.000227504,2.087618034,1.0,547997.7287,0.9999999466585974
482,7.22e8,8.28e-9,1.756977683,0.363591722,0.434580534,253.8179025,89038.70312,0.586772852,43.9,1.010512392,253.6388262,88810.43738,0.000927685,2.16e-6,1.052872615,0.07,0.0,0.02706249380867332
483,4.26e8,7.76e-6,1.789665461,0.507521479,3.025927374,248.9469398,99580.66397,0.775834106,100.1,1.000118046,246.3586869,95537.98535,0.000447615,2772.391442,0.023553648,1.0,0.0,1.0
484,1.37e7,3.0e-7,1.68247185,0.651540832,2.269624021,251.9111586,75198.75876,0.759032546,60.4,1.043950747,250.6835553,73805.79029,0.000892044,8.4e-5,4.40411801,1.0,132189.4972,0.9999999986527679
485,8.12e9,6.38e-9,1.799575218,0.953432488,0.610116269,250.7184943,95365.38305,0.939153952,20.3,1.007357917,250.6008892,95204.74049,0.000662219,8.87e-7,0.73816473,0.042,0.0,0.022860013692175774
486,2.66e9,4.56e-8,1.622514904,0.760502079,1.923395357,254.9998892,56926.73481,0.288423531,6.7,1.004860735,254.8833851,56827.13467,0.00160492,7.35e-6,0.493490852,0.901,1.71e8,0.802115551178513
487,2.32e7,3.58e-8,1.703117866,0.561972442,0.048213229,287.8643644,86424.32102,0.516229163,100.1,1.002216758,287.8197481,86374.40966,0.012292808,1.09e-6,0.22170129,0.402,223203.9148,0.3741956707210774
488,1.96e8,3.43e-8,1.60201596,0.85149616,0.167620243,306.6978735,92860.8486,0.760072651,34.8,1.001981075,306.6487827,92798.90563,0.036792126,3.74e-6,0.198580712,0.461,0.0,0.3577241472960171
489,1.14e7,3.53e-6,1.668342997,0.712308435,0.257273236,308.2613965,80618.56275,0.161981276,93.1,1.000173772,308.1750376,80378.51034,0.046856646,3.832801821,0.018132215,1.0,0.0,0.9999989473958013
490,6.41e8,1.21e-7,1.759085964,0.386457091,0.356122922,266.4802352,56798.33439,0.47656749,20.6,1.001290845,266.4226027,56742.31824,0.004084809,4.5e-5,0.13038796,0.827,1.73e8,0.7313147191240913
491,3.66e9,2.24e-6,1.787064592,0.505118043,0.03156771,270.6747228,77372.0472,0.709630883,38.8,1.00000118,270.6669847,77359.83276,0.004123719,139.1433903,0.00022632,0.119,0.0,0.8374886178009294
492,7.41e7,8.33e-7,1.719778891,0.043713454,0.470813962,296.9365508,86350.65859,0.904055359,25.4,1.001394164,296.8727457,86227.07745,0.021952852,0.00066322,0.140822971,1.0,0.0,0.997871706842944
493,3.03e9,1.24e-8,1.780543518,1.073697429,5.506993843,268.1124113,52328.49697,0.925322477,4.2,1.010427679,267.9040069,52171.03717,0.005028256,1.24e-5,1.064706534,0.495,8.93e7,0.3831636422866812
494,9.63e7,8.16e-9,1.679616672,0.354718646,2.903125506,275.3504374,51657.83259,0.56103689,23.8,1.02798946,274.7466206,51196.48566,0.008689488,5.87e-5,2.810036292,0.41,0.0,0.3047323167450948
495,6.55e7,3.36e-6,1.650905232,0.127184471,0.023585394,274.9668916,62230.99334,0.96005645,90.1,1.000010395,274.9538765,62213.27031,0.007041787,1.134036299,0.001130716,0.756,0.0,0.7581307191831457
496,5.15e7,3.61e-7,1.627051772,0.497645304,0.144894824,264.2806313,86011.82477,0.919090489,54.4,1.00101422,264.2212895,85924.17986,0.002266595,0.00018009,0.101928027,0.999,454753.5162,0.9971538436267983
497,9.0e9,4.07e-7,1.631524797,0.065223149,3.712881398,266.8953279,86540.03698,0.377017388,100.1,1.000437063,264.3603707,82488.13035,0.002385942,0.002953196,0.056704891,0.884,0.0,0.8135308638601628
498,4.08e7,5.95e-9,1.628416362,0.726601427,0.028464743,253.5638891,96294.98297,0.380396769,100.1,1.002005254,253.5360745,96257.9993,0.000841137,2.21e-12,0.200425118,0.0,0.0,0.0012986777805565897
499,1.76e9,4.12e-8,1.782999605,0.027402268,0.270060934,277.8795205,101346.0886,0.983190048,26.7,1.003264009,277.8152902,101256.3803,0.00530045,1.87e-6,0.327276061,0.09,0.0,0.05974616009444067
500,2.83e8,1.3e-7,1.737918424,0.66544749,0.011116179,285.7060272,94898.36677,0.5001688,100.1,1.000086821,285.7000625,94885.69349,0.009687606,3.33e-5,0.00871361,0.043,0.0,0.06440887956663616
501,5.53e7,6.18e-7,1.683094393,1.199712601,0.034353911,263.1718464,72104.68568,0.244532939,96.6,1.000065182,263.1476404,72073.01542,0.002481749,0.012722994,0.006641408,0.85,0.0,0.8761298679457088
502,3.12e8,4.22e-8,1.737159466,0.182465444,6.323436499,262.3854282,72764.14163,0.686254037,8.1,1.020359323,261.9351485,72276.81699,0.00229234,2.09e-5,2.059531329,0.971,0.0,0.9563405943056784
503,6.19e7,1.01e-8,1.625430644,0.737846124,0.660825808,256.6455308,52095.43832,0.374642105,50.9,1.016638199,256.3324636,51859.25797,0.002011833,1.04e-5,1.666393762,0.433,0.0,0.35866864721362324
504,4.44e7,3.1e-8,1.765690947,0.207921754,0.088156884,255.1831045,95313.04616,0.271306454,100.1,1.005140735,255.099621,95200.60173,0.000975017,7.43e-7,0.514241774,0.384,341604.2409,0.33515676923196003
505,1.23e8,1.81e-7,1.740705988,0.733472478,0.674551056,284.7477773,100682.4043,0.597314082,19.5,1.002577934,284.661782,100524.3857,0.008545224,7.94e-5,0.259869953,0.999,2.0e6,0.9953655781986332
506,2.73e8,2.67e-7,1.71910981,0.788468762,4.032151399,290.603982,57405.16559,0.665198333,8.5,1.004841334,290.3899244,57142.44604,0.022300421,0.001630083,0.498327401,1.0,1.21e7,0.9996778679820955
