mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error
15868921.311762683,1.3415816984488e-06,1.849046971803624,0.7707271060317545,62065295.39236839,6.885088808728995e-08,1.9587633454767144,0.0011258872686166,3.051830545333708,264.6690706250937,103819.74242816944,0.0019397614273835,SciPy,Timed Out
1680688026.9396377,1.1172029610582403e-09,1.9336835487311732,0.1316688639552464,212467179.4130836,5.985725123824256e-07,1.9561945255928528,0.8765306207852401,0.6438694149988752,259.4540729385956,90758.4101547714,0.0014624330459424,SciPy,Timed Out
2618595743.0929065,1.5041993358553404e-09,1.7074751751071302,1.4169129471240498,4623796464.717855,2.1506196022147525e-07,1.587232085140707,1.1040607657815429,0.0108651888831198,271.63679412303344,62235.13654910401,0.0055190870972108,PySDM,Timed Out
1121751231.5325494,1.3933683824184628e-06,1.7210891819259064,0.066763238427163,77633928.19943187,3.3170273450904503e-09,1.9314126689367797,0.0524512891752117,0.010122405910462,279.1882092895676,61063.43902603007,0.0097063629023277,SciPy,Unexpected istate in LSODA.
175066154.05481076,2.7785288383868985e-08,1.9710452073276803,0.3896017013123827,7852916379.850638,7.725855827060856e-07,1.676823427033452,0.0251446009045689,0.0120405977219272,294.6419039179432,97327.09007999774,0.0168296613700164,PySDM,Timed Out
39755064.11004335,2.670019330689441e-06,1.506842014614028,1.467048463298786,81309486.49160264,2.6605245356363834e-09,1.8705966740793365,0.0484819807599327,2.1328710808072366,291.6351640512171,99822.64616039296,0.0135530021731256,SciPy,Timed Out
49052474.76023308,1.1812936340630235e-09,1.924171975309106,0.6462019516830287,29142834.07912764,9.790723962643604e-06,1.634969639225945,1.4647666902634833,0.5627582949965831,295.6362718438509,70860.93955092081,0.0248683307156782,SciPy,Timed Out
6370599943.401114,2.6580520414816765e-07,1.5543816701491062,0.6585000794938927,77611341.6865192,4.3798547060051365e-08,1.8736967380075944,0.2388620959885675,0.1993845840097546,289.3845595407063,87007.51199568385,0.0134870492142638,PySDM,Timed Out
2687556352.8916044,9.368829158192614e-06,1.5788163112432088,0.948425784161103,307066374.94640267,4.295813775697134e-07,1.5548561361282398,0.6181161684740593,0.0218802715436778,267.7821285383874,62563.817915604144,0.0041054086611268,PySDM,Timed Out
51399477.08537525,2.594674282894127e-09,1.6496991742231712,0.1155418589257453,43093951.30280833,3.4594421181582173e-06,1.9298062628295811,0.4477609947187189,1.1438434209367594,282.5149259510075,81037.75869252009,0.0091702877091089,SciPy,Timed Out
178628781.9448931,1.1908419241557522e-09,1.9649894457064447,0.4895834357407974,30884944.66422669,1.4562851546195437e-06,1.9305620106194217,0.3114134698563977,0.012989683062729,297.7241052385287,100944.55500087667,0.0196352683369589,SciPy,Unexpected istate in LSODA.
6674922842.343165,1.532373446669956e-06,1.871795511998196,0.1961172081604008,18633009.319402497,1.0226706852171275e-09,1.782941927258868,0.3425954022547454,0.0345206536768366,258.78948589973714,78955.40860455745,0.0015924192358332,SciPy,Unexpected istate in LSODA.
757954655.8819548,2.681725248386189e-08,1.588121000518387,0.2901924621572975,2708462251.8638587,3.697562387689848e-06,1.8857213046537145,1.2840297699834284,0.013259433149399,268.2832597533777,57955.22322814675,0.0046073049702448,PySDM,Timed Out
