simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac,act_rate
8114,1122234602.8050673,7.920173957829831e-08,1.6099054559074704,0.9516042912517022,0.9124049579823712,268.1363676630889,80481.5323587946,1,0.0032740496724864,268.12216088599325,80461.41713140461,14.248059358146516,1.0020810171059562,268.04091133015555,80348.36700021339,0.0032625378715839,1.1518537747713131e-05,0.2442192287344546,0.959,49052518.736044325
8116,1553426826.0654778,6.585412596700228e-07,1.6152949641803518,0.4548792328250332,1.834167223484901,307.59285138422604,58765.3816451433,1,0.0636007000625209,305.51547998330506,54556.29781568419,545.2065587018799,1.000153543822993,303.2293792061644,50371.67137315254,0.0575139325910036,0.0060952428292741,0.0530206721687465,1.0,0.0
8117,12799104.084482482,7.761240076354291e-07,1.7282913602128247,0.2918144717650877,0.0893259091490264,263.42937771113225,89424.40408808799,1,0.0020436347703602,263.37947429888646,89342.51553066533,320.0,1.0015626921931635,263.22200877979805,89095.45205188052,0.0020209561554419,2.2759799814571144e-05,0.1876431051610394,1.0,4333.941166806649
8118,187034489.3082676,1.0119741003209343e-09,1.7345290593417453,1.000587707295436,0.0414658918410978,307.00375198215664,78176.800221154,1,0.0450138761335768,306.99547925749647,78169.4237573995,820.0,1.0122547125181391,306.7064855615815,77869.92470806479,0.0449915194387303,2.2357198704194256e-05,1.238026161970751,0.0,0.0
8120,4577314932.409452,6.940810949907512e-09,1.628501246665493,0.9959268663251692,0.301601465735669,260.84831868852905,51273.36366636397,1,0.0029052418213457,260.8287771150908,51259.9123727443,39.78760504604808,1.0060789963772858,260.73777584188605,51192.61308490036,0.0029015101816056,3.731861208024377e-06,0.6517070563015537,0.024,4038636.507636299
8121,8145954103.785348,4.345134368139279e-08,1.7285199602500747,0.2018542448337879,3.871785949714464,260.1372332229861,85298.61069887238,1,0.0016454441927262,260.11887065704946,85276.31362739885,3.8741811130096746,1.0052459623015784,260.00793349741275,85131.62540498149,0.0016400066796842,5.447060528201226e-06,0.5663215008284705,0.672,331610328.8955172
8123,5633352633.697794,2.247948810133464e-09,1.7003390160845402,0.7790049106735975,2.579922366093181,293.41818582429505,72779.58850664485,1,0.0210122912985202,293.3984688064198,72762.46440408773,20.930862381635578,1.020506870701665,292.9580536498919,72311.34367593551,0.0209751887358673,3.710458470338398e-05,2.085370378680329,0.008,0.0
8124,1129475393.364755,8.028482641132971e-09,1.675529944647143,0.7297717880676525,0.0395015733268359,281.02300200390874,77278.55116229728,1,0.0086853483258388,281.0152613161096,77271.09660037294,190.0,1.003171387855933,280.9577094418439,77207.97235602808,0.0086820841353712,3.2642655617464107e-06,0.3316419787595004,0.006,118498.79383026106
8126,815603778.8364291,2.7795448759555483e-08,1.706480809567573,0.9441811287730112,0.282146241922214,248.9045143545329,90165.68907801562,1,0.0005970748728644,248.8852893428229,90140.97600312888,31.898351502697817,1.003673367738554,248.82220580907023,90055.12977798973,0.0005956030651483,1.472089433278698e-06,0.4167755274683937,0.546,2918245.982132056
8127,487845740.7403486,8.833074927471122e-07,1.791733090633437,0.3519889924316951,3.086337457222471,304.9205145220004,65121.39714351557,1,0.0483121984496604,304.1997692880069,63501.98655151347,324.00863932097246,1.0009417380663834,300.7637260093682,56529.16364703002,0.0435611358702299,0.0047601351468672,0.1290759438930644,1.0,2080160.0650465344
8128,4134236139.46644,5.385879292943641e-09,1.6642679898755486,0.7852382486078571,1.4806742828138613,249.6473597976043,100747.505029064,1,0.0005708980475551,249.62783874620823,100719.92077499344,16.884199509759977,1.0144059536044878,249.41113730840604,100404.36764690944,0.0005690251568858,1.8729914630587269e-06,1.4797318329358822,0.06,8710185.496545259
8129,49602744.79054128,2.4542452804712315e-09,1.770115486354335,0.1864072243483616,5.294428826174544,269.8634049407588,100921.99560656652,1,0.002971879389589,269.8438605236111,100896.40354415716,45.70842444865861,1.1082152730690658,267.75764769134366,97875.18024243395,0.0028972351056773,7.464804697971014e-05,10.859496071002315,0.124,0.0
8130,8897630450.075586,4.757879183603409e-08,1.7598450336629334,0.5485726548950954,2.774494971203913,288.12277825199527,94138.02623368808,1,0.0114609710632835,288.1109271363655,94116.3198311427,4.685537416692097,1.0021206467823125,288.0441498997579,93994.0190220773,0.0114444803460465,1.6506193949082473e-05,0.2438685705424159,0.644,895233111.1392953
8131,762448468.3662294,6.638604938156586e-07,1.6321858117725268,1.0022930974369617,0.3093089418263359,252.20565959736604,67642.88592018338,1,0.0010653234904384,,,3233.0135498037,0.9952351972593486,243.5406505800406,58836.25770187212,0.0005573187278123,0.0005109455917754,-0.4367896577926911,0.0,0.0
8132,91020312.34180865,6.8586276339859504e-09,1.647956999557574,0.2631208790023622,0.5722051300630376,299.5456915179625,96859.42743334794,1,0.0229148348642525,299.52595612726543,96837.08301792656,73.40025070270347,1.0145240149996095,299.2012954666745,96391.9541948412,0.0228897755392457,2.506058553168772e-05,1.481815908296347,0.071,46858.30971319183
8134,8154512203.173672,1.8021042909330127e-09,1.782186959521441,0.5955592393110336,1.4764425299937047,297.54147317463617,56258.71202040973,1,0.0357228732919726,297.5216133175964,56245.56393690683,34.5424891006204,1.019523619522589,297.0941243879521,55911.23935456474,0.035674858705444,4.801748359675309e-05,1.988573909079028,0.003,0.0
8135,135834308.45189086,5.266050604992593e-07,1.6406759609276789,0.4791874587012217,0.0461018901361098,283.2671712960456,92787.869652128,1,0.0084137221959329,282.69372994222243,91462.72319533482,21690.0,1.0001818981185042,278.1460779532794,82015.11633377892,0.0066911857234371,0.0017227954853959,0.0333373494996402,0.993,0.0
8136,1381941294.328213,1.3843188809767978e-07,1.7330736914484948,0.6233719399504574,5.140401367101787,256.2259559241134,84454.92361843446,1,0.0012027780634585,256.20300032027336,84421.67713927396,7.003344180553196,1.0061076045504256,255.9268402623709,84051.23318388444,0.0011857400982072,1.70900583258173e-05,0.6476241141984085,1.0,61901515.97636935
8137,16136802.300074983,6.446284451009928e-08,1.6495212689701506,0.8958395586608573,2.6911013724488253,289.9917983196403,87313.4962091599,1,0.01397965891117,289.97219528041865,87292.78505029976,34.18674634180827,1.0259594699492312,289.31623037529806,86356.0956016876,0.0138897449859593,8.991862873197455e-05,2.6278787522934,1.0,0.0
8138,42511051.40252864,2.456679196791777e-07,1.7595990944714708,0.2104212147258759,2.589621103894609,276.684867007603,68581.47457304834,1,0.0072267273489443,276.6659213124625,68564.4987031124,24.327883297387576,1.0190049128924858,276.18835779000733,68034.98286869928,0.0071662930567594,6.045017752733236e-05,1.9359372658988685,1.0,384086.6451489496
8140,15337551.069575015,2.1055744939639317e-07,1.7322794129255727,0.137022471752844,4.908614341225723,300.4838602770826,72969.68705156838,1,0.032622777165391,300.4641465397023,72952.82764901088,30.151075173496515,1.038476060936136,299.4193456828023,71668.12679729158,0.0323915832337444,0.0002312095315525,3.880299362513551,1.0,0.0
8141,1216072732.1278396,1.2596546793826412e-08,1.6143011539773149,0.2079939049477717,6.1336920834373,271.0284455613487,81643.89146142582,1,0.0040126933126253,271.0088921713462,81623.26656262229,6.358323741961389,1.017150891758826,270.68543643152407,81242.56077850165,0.0039986528356056,1.404122240905777e-05,1.7504179751160809,0.344,14248083.14187071
8142,115685910.25978556,7.399139037653755e-09,1.780335630983112,0.1534015386780549,1.8070844769762997,248.1621604492761,84040.81882044292,1,0.0005993376641721,248.14263848838124,84017.67070152717,41.50331705880939,1.0394288029398713,247.457867158676,83176.97518247229,0.0005906696739746,8.668435221552839e-06,3.9834060558192608,0.262,177240.08548039338
8144,15943550.036024112,1.3604999791652474e-07,1.6984499317955353,1.0857843470466346,4.056226338430541,270.0017189574152,88261.25931513938,1,0.0034360128218863,269.9823192456849,88238.90287743992,36.24058120407499,1.04933674678264,268.7992126439659,86629.03435963542,0.003356221475455,7.97959276491455e-05,4.969587030984091,1.0,0.0
8145,3453237345.010576,3.6228948901717325e-08,1.6357542224406063,0.2598482205268334,8.94541493277224,269.3763590974681,83968.99600594463,1,0.0034466095487763,269.3570691507366,83947.68144300277,2.571149597067619,1.009268612853084,269.1787079325753,83724.78067464281,0.0034372605280938,9.351362612605818e-06,0.9641022315557192,0.862,57003694.5353634
8146,373236915.827813,7.925646858337763e-08,1.6715683163564017,1.0118495440079254,1.7057346576163277,265.0478658849814,68791.34590302687,1,0.003020404839751,265.02976885759534,68773.64908608062,11.725153095000673,1.0060773720095335,264.8815983966841,68612.4295000606,0.0030074391704002,1.29691336534391e-05,0.6451186692110644,0.998,10579673.241202213
8147,78286369.47796796,2.770386331097154e-09,1.7820535140750111,0.147950395841552,7.469761467418822,280.0468425578844,60884.88081476998,1,0.0103387494381295,280.02722799767525,60869.94945436481,32.66503235267497,1.1019640245112614,277.94252114250986,59030.79506499546,0.0101535959742658,0.0001851638477412,10.236005904479638,0.143,0.0
8149,476205817.6188929,2.468864488815589e-09,1.6395328675828942,1.1171630803183092,9.938218233139224,300.6455589863897,69193.12498982732,1,0.0348481148296567,300.6257076723682,69177.12787399368,12.27584232284092,1.0424761874133994,299.6303542789056,68188.7242526192,0.0347265245075704,0.0001215972031737,4.281221920582734,0.127,0.0
8150,1028404832.7694228,2.7463493878722773e-08,1.6656255666567656,1.0475504332505474,7.928746888028101,257.1068110040924,55530.032857833976,1,0.0019714341776192,257.0873800039027,55515.257587001615,4.792686730532109,1.0159544651097463,256.7618640593232,55246.33510701393,0.0019560580127957,1.5377353189683404e-05,1.6353572729061794,0.978,0.0
8151,19599257.63820669,8.397876898152546e-07,1.628164186562691,0.150719553509158,0.5588835579289865,266.1487900320854,103627.69435021275,1,0.002180540257922,266.13344299351206,103601.8928219932,67.99269626183641,1.00839589001297,265.8553313342163,103130.04362541492,0.0021599104308943,2.0734285636784385e-05,0.8742569473967343,1.0,32340.191113544348
8153,128931501.1071826,2.7861896879470315e-09,1.757249320100943,1.020181800557867,0.0112686900603476,308.2159887567616,101710.5110372041,1,0.0365338462149309,308.21374996981564,101707.92401526951,1350.0,1.0056925348787793,308.07960074522657,101535.94475572792,0.0365284603284895,5.385916833712792e-06,0.5723662365366922,0.001,0.0
8154,808639717.7801429,4.408318706388625e-08,1.6208342421732584,0.5340213805006832,2.044509544746677,252.4742379981816,91177.57215371817,1,0.0008086374819022,252.4549931540604,91152.92776777776,8.8040674822236,1.007929967145426,252.3099060692473,90956.72434878928,0.0008054669057238,3.171388732100434e-06,0.8308745351187419,0.953,6572882.186039087
8155,67552495.31386165,7.71630502533844e-09,1.798949941290043,0.8703710914916871,0.0227748606815389,298.07018891634016,81490.97792348421,1,0.0250391062567502,298.0656897534661,81486.67058162233,400.0,1.0032341404209426,297.9941115812153,81404.17288933863,0.0250328923314764,6.21400038600312e-06,0.3306015766880943,0.019,0.0
8156,454822060.5347508,4.483259011855446e-07,1.6532971504213232,0.336324714128668,1.269553352127481,307.15960896046,55670.74185840118,1,0.0657447110635334,307.09150433765586,55528.47829986741,58.28821599028743,1.0009383854312213,306.8326348243929,55049.7100831444,0.0653059196883706,0.0004396891733721,0.1296272140159482,1.0,2846101.106874992
8157,95707670.92112318,5.364339437361772e-07,1.6847891617128,0.5097705026348042,0.0416124523600616,284.62333438503765,74022.48124037823,1,0.0116013439533439,284.1545943939266,73130.73130568537,24030.0,1.0001770566160784,279.3748840356725,64993.01183390496,0.0092326411634627,0.0023689870391951,0.0320027361699892,0.99,0.0
8158,74131217.79391183,7.388006746764268e-09,1.6397942932043317,0.447573601853581,1.0321362994250949,266.13034854315555,76203.95414041395,1,0.0029647665281893,266.11080420384377,76184.35916743253,47.4743500711033,1.021818027444791,265.69476050085314,75723.86956432907,0.0029477218978855,1.704550858379175e-05,2.2188120945477507,0.252,76830.69410377718
8159,3948489511.1449175,2.5188519289319688e-08,1.6084185905360748,1.0199893727184042,1.4280914458334144,281.918415562068,54914.733363936844,1,0.0130791200606569,281.89943168405586,54901.287424645954,7.002352705897021,1.0034111021952052,281.83769073039986,54846.581698388574,0.0130682247867681,1.0896946415524784e-05,0.3807268603433167,0.545,159100872.6105803
8160,387613050.6503799,9.539832461383325e-08,1.6364988733793346,0.691558097569278,9.593178137537372,251.1499065541836,64622.47438182104,1,0.0010169196306412,251.1307507664712,64604.90143723245,8.026537076248486,1.0293653867873311,250.4470537945296,63943.7257812419,0.000994471202304,2.245422712503785e-05,2.976740597258143,1.0,12450867.455135474
8161,70541835.96582174,2.3423605242229967e-08,1.6287961296449764,0.6733026004037574,0.3799884557758207,291.4381450914325,95305.05339524592,1,0.0140318220737518,291.41850527354296,95282.55500932588,36.84322454327268,1.0048247185890338,291.3261515588974,95149.65947870656,0.0140234816798984,8.340816730809353e-06,0.5126961849527323,0.561,213514.8458952089
8162,52805709.96182359,2.580644609659189e-09,1.7908000886514923,0.7231265197639918,0.0722229388446804,269.002577759858,52628.676981366894,1,0.0053631596774582,268.9884459036667,52618.99605829088,430.0,1.0155221092057054,268.7161834869123,52418.269085681066,0.0053514381124134,1.1722024365143248e-05,1.580661783447268,0.007,0.0
8163,1857165430.2117777,1.842600508287779e-07,1.7578815169713904,0.0619820375121751,0.6300835753070012,277.33501138658045,82353.68889151637,1,0.0062907415934404,277.3192182332384,82323.63609100033,25.393456720728167,1.0010969636109577,277.2392195932641,82190.19514898674,0.0062676126436231,2.332382042001337e-05,0.1427238291044963,0.782,0.0
8164,35846647.15282224,1.122705505423744e-09,1.6213241423053062,0.5190558237371655,0.0502599948567139,266.0353041140728,89428.11430484417,1,0.0025060607268716,266.0254834434164,89416.5548869336,1110.0,1.0298115241169126,265.517610217503,88789.1725666643,0.0024973130611493,8.747888200276273e-06,2.999128599619816,0.0,0.0
8165,312684178.9900342,1.2465461230855044e-08,1.682971511833181,0.2368381009006795,0.4156075867776349,306.03434169864965,54623.13529581506,1,0.0626384798923789,306.01421644929553,54610.55755120554,48.122316907320354,1.006188233002637,305.8717229177144,54489.23410191005,0.062603646404542,3.483575823527923e-05,0.6591841628891482,0.093,216462.80088832864
8166,119045951.48928478,9.275609338531486e-07,1.6202140668412883,0.4130859881646618,0.4157639373299123,279.0247093800621,70815.81513029426,1,0.0082564659380285,278.3114606216947,69640.14356551373,2361.9172127013485,1.0004940257604755,273.24631352505554,62211.024021336205,0.0062208789540702,0.0020369733907111,0.0860179064786192,1.0,0.0
8167,37215692.50643278,7.605645934214311e-09,1.7162977662122352,0.9925857524262988,0.3561305533041101,298.9049428184612,97130.67101384445,1,0.0219702028924282,298.8852166148145,97108.22638021054,81.4308116249607,1.0093786205554176,298.6761323132814,96807.10042670224,0.0219501088496337,2.009505537079484e-05,0.9687488808938438,0.191,0.0
8168,54212911.29947072,1.8287573696687723e-08,1.7027396254588427,0.3661660336051548,0.0455419246988629,261.13130699969054,72573.97272301686,1,0.0020971391424696,261.1224109243481,72565.31453045954,200.0,1.0042791231134414,261.0487550230595,72487.52341987021,0.0020946583307471,2.4808749064012764e-06,0.4473799062939099,0.139,5605.5813385798265
8169,4388983375.89646,2.09676632832304e-09,1.6151207121990423,0.5127085161076721,0.0489070824303775,261.50079178143625,84666.51533845236,1,0.0018510162862493,261.4912385082544,84655.68477100767,680.0,1.0213285836247057,261.17888756806417,84299.6698336818,0.0018502800212947,7.362822170516925e-07,2.179895290977618,0.001,389493.4557500872
8170,427315400.69736326,1.0713721569834043e-09,1.634834110038981,0.6856182910704423,0.3546053501571776,294.41658737150334,63906.7386674812,1,0.0256279553840313,294.3968257121842,63891.71930849673,146.64189352177337,1.0247883484231848,293.9148190031363,63517.93049407151,0.0256222105288044,5.745147051679344e-06,2.5149245699221723,0.0,0.0
8172,5407312815.583742,1.1960410150020115e-08,1.6522573499214328,0.0329887703405055,0.2062502324555903,301.8470875771559,83679.96059509754,1,0.0307054817338419,301.82727662664075,83660.73039051062,82.42414952749412,1.0058878908436624,301.7060413014861,83517.22487524242,0.0306941505909545,1.1331859748947474e-05,0.6240138380640525,0.002,0.0
8173,641275531.5053003,1.531185529262385e-07,1.624755899263909,1.0268731076154305,0.1046725924732685,274.5841108167325,57977.471327763466,1,0.0073621446405331,274.49929375134127,57868.05361175354,1910.7198481883092,1.0005080278272622,273.31848532213394,56411.95236960311,0.006904023954792,0.0004581835919971,0.0868983134153955,0.959,274942.6721956373
8175,47771805.79851839,9.300881874011716e-08,1.705596465528144,1.1908836028247636,0.0499590516738993,307.2088301112248,56545.48869884312,1,0.0648176142671726,307.2006954352024,56538.804033402375,100.0,1.0009587250486842,307.1763574980839,56509.587287809205,0.0648023778877171,1.5237777318401986e-05,0.1140386852052977,0.903,231742.20692065675
8176,1456231254.7125928,7.04705887560709e-07,1.7045459870611,0.8332338995981706,0.7176705533467279,250.91559044543172,69787.83725675641,1,0.0009223525145546,,,1393.397005543415,0.9872699641021712,242.1848894078784,60682.65940793516,0.0004716368643217,0.0004585395945917,-1.2339140046926378,0.0,0.0
8177,445352106.0958324,3.3867348113519044e-09,1.7496673430465728,0.902335077742101,0.7327909912003345,259.2531649509414,72535.03321152959,1,0.0018010526077627,259.23363163379923,72515.89773626531,55.95046949586632,1.0202332760766395,258.87688158804434,72142.96379896233,0.0017914158778635,9.637225841433595e-06,2.062695648844337,0.044,0.0
8178,38271019.32391242,5.751346251117531e-09,1.7741223938854067,0.1442438842391755,0.5293054914231843,261.6863027796467,91408.30342737984,1,0.0017398546911886,261.6667700330128,91384.41390233052,120.91316080609364,1.0301892513925193,261.1086649661114,90648.5921839144,0.0017254978382612,1.4357578119837326e-05,3.056170333958663,0.092,0.0
8179,425485761.4588845,2.8439231921146423e-09,1.6911504787664695,0.5042474620542134,8.055432564111594,289.1626087688154,59896.2635688336,1,0.0194991410615009,289.1429063176432,59881.973939592455,15.641618125059155,1.0478533316415162,288.094705521035,58965.70731246269,0.0193774975826655,0.0001216505195772,4.822452113010556,0.109,0.0
8180,57112908.1913276,9.537244390536049e-08,1.730760337334965,1.1297512440912505,1.0071830008546825,305.6226200693126,87480.9164426758,1,0.0367729277904489,305.60378725126907,87461.06670808131,23.828837440300248,1.0056475473404245,305.4585484983015,87238.64754063403,0.0367404689776687,3.2461309032509834e-05,0.5940299687313244,0.999,353535.9053047104
8181,474162452.1777898,1.3010400673268716e-07,1.7480093466570612,0.4309349073814847,1.5065893002865969,270.79785694419286,78373.71287135947,1,0.0041099818656944,270.7822283846835,78354.2008074919,11.947516152262518,1.0039684860811704,270.66244833269866,78194.99179334141,0.0040942894088795,1.5710618837550082e-05,0.4332365947026906,0.995,14203853.44420991
8182,7086277488.652401,1.6523885394923112e-08,1.6972141592527352,0.5443856614147536,2.8403169748632004,305.8075976835098,98344.6495189978,1,0.0328562618345555,305.7879280966958,98322.32669212615,4.5769539509322295,1.004282307584028,305.7016629469581,98201.60345721604,0.0328484161192162,7.846516442237463e-06,0.4571467634822967,0.24,146484504.6157146
8183,696883516.2414944,1.4958943133454915e-09,1.7348991366721602,1.094968467442603,0.7456526235010488,259.47917334739253,85317.09461966847,1,0.0015591339494925,259.4596423089836,85294.60935088297,93.87749441734708,1.0341000278689632,258.840603657152,84533.84245884961,0.001544396722375,1.4737976310476484e-05,3.4484111933600348,0.007,0.0
8184,63918426.24998888,3.928361737665427e-09,1.6391133712868198,0.3984131068783048,0.3606599626695415,287.8335069733868,99826.16490369904,1,0.0105937700413329,287.81388999035283,99802.34289838363,135.8620447839861,1.0192186060620116,287.4189575226813,99247.07493037664,0.0105729170819503,2.085400420092809e-05,1.9538210015861868,0.021,0.0
8185,942560256.4234914,1.4457256318551118e-07,1.699301702359321,1.1492092536556415,0.8819267035755047,309.95029920510683,84506.30245956207,1,0.0492981778585726,309.92184129651554,84415.36751501604,43.087480905091695,1.0006657860195105,309.81215287642164,84117.9597957319,0.049177940135477,0.0001202892074703,0.0952731705331055,0.972,39603317.22265081
8188,31123392.297513776,1.7188406056005834e-08,1.7494170164901657,0.4624696259522747,5.681030026997185,277.4802249087161,79268.989297336,1,0.0066058071105917,277.46064656236865,79249.40527307044,22.3551009933894,1.0423956627080897,276.4640080007234,78020.31562790845,0.0065117978398547,9.401417996508332e-05,4.274838830028238,0.963,0.0
8189,16520744.206007494,9.375711877503597e-08,1.7630499695271065,0.771880370913179,2.667425724676128,292.4858888367778,63078.76255345266,1,0.0229517330856072,292.46625817933955,63063.85729588856,35.614862345055414,1.0260461380501382,291.77873518197674,62329.914668049525,0.0227987370047526,0.0001530051667491,2.639669828444724,1.0,0.0
8190,14653140.532979531,2.1906930868347466e-07,1.760908827511044,0.5775285784385507,0.2008310366217211,286.94648479128045,69912.71008240368,1,0.0143674261972911,286.9288050562445,69896.00346009422,84.6482709344405,1.0039245148272868,286.828157491101,69766.33461507909,0.014342758197184,2.4672510721612943e-05,0.4275836513479625,1.0,55943.75481217621
8191,1217623119.9542613,1.3745084877353006e-08,1.6024979869214304,0.1806510016609246,0.0631077505666316,257.0225650670354,98174.65821363356,1,0.0011057605214097,257.01024326794857,98158.17705523212,140.0,1.0047811026451798,256.94038934529243,98060.1122395458,0.001104752373021,1.0082068270995618e-06,0.5026169136239655,0.014,91551.87884869926
8192,992915582.6913248,2.106687989002246e-09,1.7562295409346251,0.6630715334149501,0.5643874374388315,308.1592610089232,96249.38449473804,1,0.0386072065715123,308.1393729523826,96227.63444968848,85.04795963890017,1.016397076163299,307.75448287854493,95727.62789929396,0.0385789375106818,2.8270500696585005e-05,1.669836742835917,0.004,0.0
8193,283439877.5884981,5.5513377317709565e-09,1.7445990123404338,1.0812478279010256,0.2802801247423789,291.08485958060623,73680.00952984695,1,0.0178587477185684,291.0651730690518,73662.56153234794,71.35718245588447,1.007274516728378,290.91918420708777,73504.59181737811,0.0178441744102139,1.4574083312277754e-05,0.7614446323901403,0.045,0.0
8195,33324772.17047497,3.094353725986569e-07,1.7465747510817575,0.3013743945874176,1.9384560876391912,286.84161341229685,95801.34496688042,1,0.0103478536456697,286.82350229073256,95778.6013967354,27.341346723282054,1.0139085628370543,286.4630376208177,95197.3966895849,0.010300411825473,4.745843331229499e-05,1.4225180947495808,1.0,335151.0698335358
8196,1884128044.444639,2.924262766962834e-07,1.7075827719443972,0.2989284234273651,7.109670846511556,289.72274919525347,66008.80630090236,1,0.018302022359656,289.6590688532664,65888.2096323072,7.876595303631672,1.0024715309518355,289.43630663859983,65527.61172706804,0.0181436606294218,0.0001592674753167,0.2806177102231855,1.0,68237485.70176415
8197,569919251.8277673,6.326141804239879e-07,1.7032705567609645,0.3631847608579364,9.743263586017497,261.2410504945616,96730.37167637049,1,0.0015860641601603,260.9223506048013,96181.9357297784,17.65322250409365,1.0074521847602032,259.9575198411589,94595.30286920063,0.0014727342000876,0.0001149894654527,0.780945676015099,1.0,0.0
8198,4199737734.9493866,2.5493364859856668e-08,1.6304253948165035,1.0421605523603183,2.714480886591984,275.3731059056846,94281.13632475784,1,0.0047707078056888,275.35430608229234,94257.77552206324,4.420734756053463,1.0044277042533485,275.2744137625436,94142.47927505369,0.0047651481299256,5.560661615318665e-06,0.4771372158345111,0.659,143763251.23078176
8199,19848518.320906997,3.610300246056345e-09,1.725779272229266,0.752617173484976,0.0263739902155049,278.27662456917386,51445.94186809196,1,0.0108336059906141,278.2714502798641,51442.59225124981,860.0,1.0105453996431804,278.06946020146,51298.78087237423,0.0108215425552975,1.2063613925741654e-05,1.0660424061177842,0.008,0.0
8200,1514390456.3797295,3.50771709164633e-09,1.6116931920812492,1.0465491662010915,2.263765114452711,291.4172473367344,94365.69945091596,1,0.0141556959475092,291.39759629602287,94343.41875181445,19.436645489007585,1.016931900865354,291.0446217431779,93877.83410038706,0.014134971734443,2.0725259477946944e-05,1.7240738496293595,0.034,3064363.308246242
8201,3736709130.637874,6.249988782065062e-09,1.626780984244342,1.0887570010842764,0.0187190932830757,290.5362710974009,51509.670700383205,1,0.0249508514903995,290.53257428954583,51507.374660711146,310.0,1.002618637728225,290.48234685587823,51473.795328319975,0.0249483988532928,2.452681826965438e-06,0.268843199806601,0.001,0.0
8202,16450653.452206848,2.3650620543353556e-08,1.7603335297144582,0.8633797775822526,0.0359973514439053,295.8855534722561,94352.21529730318,1,0.0187827910087186,295.8784694361586,94344.29924884684,190.0,1.002357119233939,295.8301229404024,94277.63071531292,0.0187786603699978,4.130716374477139e-06,0.2465137283838681,0.294,7486.032248076217
8204,23497142.49519947,2.648213042669228e-08,1.6265608896785593,1.0358242165875675,6.130592979251909,300.6217231351588,87406.27808336564,1,0.0272286703944815,300.60195032493147,87386.14424585909,22.18382470672441,1.03578844350435,299.6516328466386,86019.57357746332,0.0270662941564581,0.0001623847323936,3.6095804244390406,1.0,0.0
8207,939601763.3248624,1.601604160974101e-08,1.667592668507868,0.4229221579216166,0.4763760677481731,291.16018779483824,78367.35759695632,1,0.0168435006490946,291.1405227033371,78348.81363198828,25.190182321131143,1.0040409395574903,291.065050324958,78256.98949526272,0.0168341725116162,9.328684453778954e-06,0.4466240244810349,0.139,1446321.0316208291
8208,177856285.84780025,5.381581450259747e-09,1.7524254286334946,0.5133965329358944,1.711653426651104,299.7763817700194,97033.27754249732,1,0.0231965777158749,299.75664367692895,97010.90716120887,29.795751409666455,1.0171756495879778,299.3641860466662,96464.48933958136,0.0231637203607258,3.285900999602846e-05,1.7468100368393191,0.126,0.0
8209,2451666298.9568024,2.3723182256538773e-08,1.793295060410324,0.9673468090821234,2.96882955521741,306.91318658318727,74069.09829799004,1,0.0474433021784391,306.89379893507385,74052.2042273884,4.715663105480895,1.0040775273679143,306.80520200178967,73949.15497971837,0.0474263768328949,1.692701617802376e-05,0.4400349612835086,0.606,80051338.14433166
8211,35501407.976303324,1.6059139182409842e-08,1.790898997139396,0.3342755200846393,2.513398706904335,275.0078800408887,69064.23648187149,1,0.0063608784512659,274.98830388674986,69047.02225976075,28.646469739247944,1.0259637213146755,274.40965639599614,68436.17561983343,0.0063086332960719,5.224793776514674e-05,2.632352351598777,0.802,0.0
8212,150033268.00802675,6.804547523188476e-09,1.629898047339831,0.1423484805954852,8.961559316961988,285.07835911799805,54057.467120073416,1,0.0164974867815181,285.0586855459477,54044.40489042616,14.729579455012624,1.0497489643042943,283.9606195556306,53155.97687563628,0.0163510773829413,0.000146418062891,5.013610135784274,0.352,2055170.702621898
8213,11913482.104032915,4.948133663962351e-09,1.6003616326809578,0.1737094892857348,2.087737310628251,297.26685677433835,84574.72407783501,1,0.0229200497358056,297.2471213219681,84555.06400185905,75.20103185431621,1.0537524707378407,296.00183913671526,83021.04836248742,0.0227945905759502,0.0001254657700727,5.407609114629053,0.231,0.0
8214,11823156.168947764,2.2443256267965822e-09,1.6559236052163435,0.3937857655788688,0.0712894251996869,308.7715655401053,70103.94411847308,1,0.0562930127360905,308.75726323437226,70092.5739704244,760.0,1.0183561943849273,308.30953209513706,69657.94328127155,0.0562393225366611,5.3692404980444586e-05,1.8590611665712853,0.001,0.0
8215,407036066.9779099,2.2583596030251893e-07,1.695189200534192,0.2566712733971101,0.1532463499914153,275.5521588245017,66197.10682397315,1,0.0069054449127917,275.5123444598572,66137.13030291464,332.79748589677257,1.0005686461018617,275.2450554074402,65754.45334163468,0.0068040108269101,0.000101520805712,0.0915779752419965,0.938,1571502.8963628337
8217,524322665.2644881,2.049757899641886e-08,1.7209859913256578,0.4351517373768137,9.733008456675773,252.55657648188156,68429.46193972365,1,0.0010856475900115,252.5370591136505,68410.9376729265,6.575561943142362,1.028689191138325,251.9677009442466,67836.50769010367,0.0010703955399043,1.52529115811894e-05,2.9087513767703355,0.932,5409377.849569862
