simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac_product,act_rate,act_frac_S,act_frac_V,mode_wet_radius_mean,mode_wet_radius_stdev,,
12269,4.84E+09,1.91E-07,1.894172559,0.574703888,0.630974074,275.1905233,100891.0402,1,0.004397772,275.184921,100879.865,828.877162,1.000155143,272.1676135,94586.0735,0.003765836,0.006699078,0.000156088,0.334872449,0,0.334872449,0,1.99E-06,10.71462741,,
12270,9.23E+09,4.59E-06,1.889370525,0.584891454,0.234947081,294.3894587,93013.43198,1,0.017354324,294.3823899,92993.67543,12.76883281,1.000000145,294.3784616,92982.69522,0.017348201,24342.27998,1.75E-07,0.007698108,0,0.007698108,0,0.000231305,10.49755394,,
12271,3.09E+07,6.72E-06,1.818380554,0.397701385,0.02582562,265.4689509,68447.22419,1,0.003137085,265.4627362,68439.19397,154.8849536,1.000004894,265.4418085,68412.07726,0.003132089,167.3043607,5.12E-06,0.92529144,0,0.92529144,0,0.000320537,9.11168512,,
12272,1.54E+08,2.77E-08,1.605076633,0.842062264,0.578751108,308.1613858,86149.06508,1,0.04345533,308.1514266,86139.30971,20.73430157,1.003726582,308.0656482,86032.5528,0.043445271,1.01E-05,0.003736701,0.633522871,606747.5177,0.633522871,0.633520776,3.70E-07,11.62151997,,
12273,2.16E+08,1.96E-08,1.693403489,0.222416883,0.243874976,291.2290002,90494.32929,1,0.014598034,291.2191731,90483.63647,45.1050787,1.004356642,291.1345535,90378.21293,0.014593497,4.54E-06,0.004370022,0.135584319,357496.4877,0.135584319,0.135584319,1.04E-07,19.99162396,,
12274,8.61E+08,3.99E-07,1.622659425,1.012727738,1.18630847,287.0718064,61964.94494,1,0.016394778,287.0658804,61958.20369,364.9978155,1.000283405,284.8545912,58412.02934,0.015013008,0.024531367,0.000284509,0.9881113,0,0.9881113,0,8.82E-06,5.513776253,,
12275,1.41E+07,1.23E-06,1.595458521,0.81891197,4.100640827,285.1191682,81284.73798,1,0.010904642,285.1095291,81274.98725,244.1081876,1.011382967,279.9404455,71597.59489,0.008805718,0.030381919,0.011388252,1,0,1,0.1003583,6.56E-05,3.113288941,,
12276,1.40E+08,7.27E-06,1.881274772,1.095382553,4.398188115,302.7315449,99449.20798,1,0.027036371,302.7279756,99439.64897,2.501029904,1.000060679,302.6934501,99325.49507,0.027011404,7116.37563,6.09E-05,1,0,1,0,0.000638527,10.33214314,,
12277,3.43E+08,3.53E-06,1.969302443,0.892664756,3.290085312,308.3867998,50292.95249,1,0.079445401,308.383365,50287.96874,6.686756699,1.000080874,308.2873487,50112.67478,0.079283086,1872.525982,8.12E-05,0.999879258,0,0.999879258,0,0.000196954,12.22229855,,
12278,2.48E+07,2.68E-08,1.968040851,0.469979083,0.074482469,265.9957702,66889.18654,1,0.003344782,265.9860011,66880.58137,134.2597805,1.004162593,265.908401,66803.38025,0.003340387,4.40E-06,0.004188014,0.418895871,7112.50591,0.418895871,0.418812401,2.16E-07,24.89021605,,
12279,9.90E+09,4.98E-09,1.688297994,0.75101539,0.048533604,267.0349298,97080.59829,1,0.002492746,267.0251599,97068.1613,164.8342451,1.004236667,266.960993,96982.16426,0.002491704,1.04E-06,0.004244002,0.000813412,49187.21526,0.000813412,0.000789708,1.40E-08,15.13934897,,
12280,1.54E+09,6.90E-06,1.656335849,1.27706785,3.221284223,301.565852,73698.63621,1,0.034499933,301.5629201,73691.56534,4.035657551,1.000005198,301.5170635,73579.04508,0.034456212,25638.04334,5.43E-06,0.997874838,0,0.997874838,0,0.000636287,6.454013807,,
12281,6.14E+07,4.81E-08,1.770811444,0.930301877,0.078657084,262.668625,104150.0972,1,0.001651141,262.6589362,104136.5662,76.28047862,1.002483649,262.6163924,104070.1994,0.001649653,1.61E-06,0.002493777,0.710363893,101564.4634,0.710363893,0.694450669,4.91E-07,10.29420941,,
12282,1.61E+09,2.82E-08,1.966605827,1.0077899,1.00274376,296.5046931,104902.0129,1,0.017502903,296.4950674,104889.8884,8.975373728,1.002529176,296.4395207,104795.153,0.017495974,8.53E-06,0.002548049,0.469403428,1.99E+07,0.469403428,0.445433425,2.05E-07,14.5725049,,
12283,6.65E+09,5.52E-09,1.970611911,1.289989,0.024043986,261.6177854,81112.9169,1,0.00195062,261.6080264,81102.31542,166.361767,1.002171851,261.5807223,81070.98983,0.001950068,5.59E-07,0.00217579,0.003416194,225989.8512,0.003416194,0.003329252,1.86E-08,19.43519179,,
12285,6.89E+07,7.87E-06,1.668822208,1.210000602,0.803053038,277.0603578,83280.14175,1,0.00609993,277.0553749,83271.10758,580.2854579,1.000032188,274.3998492,78510.6367,0.005348149,1453.194436,3.31E-05,1,0,1,0,0.000723349,6.634602303,,
12286,4.00E+09,6.13E-09,1.999036216,0.889845772,0.507446039,255.2427307,68405.05937,1,0.001367321,255.2329679,68395.89654,23.64783459,1.006637065,255.1302769,68295.46554,0.001365544,1.78E-06,0.006648848,0.050731275,5.69E+06,0.050731275,0.050731275,2.27E-08,24.92096987,,
12287,4.09E+07,7.59E-07,1.542498861,0.582289085,2.870573207,295.3983997,73084.08176,1,0.023723868,295.3888564,73075.59791,21.59847373,1.006000916,295.0704513,72518.3112,0.023571371,0.005161535,0.006003406,1,68971.3798,1,0.011369864,2.12E-05,3.47428223,,
12288,4.59E+09,4.03E-09,1.788900053,1.213207307,0.333713611,279.8743064,63826.71576,1,0.009736668,279.864502,63818.88649,44.94872107,1.006206763,279.7447268,63708.95238,0.00972793,8.74E-06,0.006260159,0.008258091,0,0.008258091,0.008067583,1.79E-08,26.03180988,,
12289,6.71E+07,1.44E-09,1.628097534,1.013137233,2.071367741,285.9499741,68341.83533,1,0.013759411,285.9401505,68333.61422,47.79450701,1.049050123,285.016829,67527.61748,0.01373866,2.08E-05,0.049080117,0.012155726,0,0.012155726,0.503402917,4.54E-08,140.1949646,,
12290,1.18E+09,5.19E-06,1.961526154,0.193827769,0.27313974,282.9246472,77147.10918,1,0.009913405,282.9204824,77139.07156,25.62790757,1.000001993,282.8904445,77080.93087,0.009898959,1783.845429,2.23E-06,0.425571989,0,0.425571989,0,0.000156932,12.05598315,,
12291,7.67E+09,1.47E-09,1.7242481,1.119508671,0.184248556,294.5014592,50730.20837,1,0.032812882,294.4915435,50724.22747,195.3882345,1.013461735,294.1904897,50504.26629,0.03277048,4.24E-05,0.013527418,0.000292942,0,0.000292942,0.000292942,3.39E-09,26.8849196,,
12292,7.15E+09,1.32E-08,1.880502059,1.329951362,0.401005202,274.538292,78855.84982,1,0.005378093,274.5286277,78846.03983,17.45613267,1.002461109,274.4815827,78788.11548,0.005373977,4.33E-06,0.002529562,0.101867487,1.32E+07,0.101867487,0.096998112,7.16E-08,14.08590641,,
12293,2.31E+09,8.78E-09,1.861282571,0.379896683,0.610731438,249.0909393,103800.9239,1,0.000527291,249.0811791,103786.6818,26.19809464,1.008893118,248.9403658,103574.3466,0.000526023,1.27E-06,0.008952968,0.077146265,0,0.077146265,0.077146265,2.97E-08,22.69217429,,
12294,2.95E+08,8.39E-07,1.854437745,0.691716511,0.019523681,252.787444,68586.33748,1,0.001105044,252.779673,68577.53691,819.5176014,1.000006406,252.6555619,68436.97895,0.00109489,0.349154476,6.85E-06,0.074708562,0,0.074708562,0,1.82E-05,9.786469514,,
12295,2.22E+09,4.39E-08,1.776951588,1.057499611,0.067063593,306.6848437,76972.72221,1,0.044904775,306.6781806,76964.64801,89.46732041,1.000476328,306.6576163,76918.60189,0.044888371,2.42E-05,0.000480035,0.121278855,1.08E+07,0.121278855,0.061862937,3.46E-07,9.359998634,,
12296,4.43E+09,3.58E-06,1.925112354,0.089165283,2.959366497,300.9501649,50556.63227,1,0.049643052,300.9470768,50551.62864,4.730742209,1.000017272,300.8871165,50449.73118,0.049560501,562.4642234,1.78E-05,0.852955538,0,0.852955538,0,6.28E-05,11.24172673,,
12297,6.75E+08,1.47E-08,1.619410525,0.333983683,0.036255186,293.3957825,77933.8433,1,0.019550943,293.3859316,77924.68046,165.4935634,1.002416198,293.3435445,77879.96275,0.019548484,2.46E-06,0.0024298,0.010157921,55933.716,0.010157921,0.010157921,6.11E-08,15.29178657,,
12298,5.47E+07,1.81E-09,1.551522142,0.978259122,0.3518746,309.4696896,55900.59133,1,0.075420313,309.4595628,55894.18612,292.7179173,1.027626833,308.6707244,55153.86792,0.075155825,0.000264506,0.02763478,0.0035962,0,0.0035962,0.011888699,1.46E-08,92.01097508,,
12299,1.01E+07,3.65E-09,1.744046745,0.236964924,0.095185793,278.077237,69135.34891,1,0.007913621,278.0674413,69126.82121,661.8634758,1.026151247,277.5320498,68593.01658,0.007878027,3.56E-05,0.026204808,0.024387919,0,0.024387919,0.026408423,2.07E-08,115.077068,,
12300,1.95E+08,2.85E-09,1.632647651,0.489679559,7.799322101,281.5160202,80400.69886,1,0.008632017,281.5062211,80390.89933,18.71957564,1.062268992,280.2511114,78970.19114,0.008562801,6.92E-05,0.062422853,0.149015853,1.87E+07,0.149015853,0.161213595,3.33E-08,92.38892497,,
12301,3.25E+07,7.49E-08,1.718763789,0.013795632,5.972344788,269.7225309,102426.6835,1,0.002897198,269.7127592,102413.6898,22.43674884,1.04734276,268.6180205,100711.2544,0.002839978,5.72E-05,0.04736472,0.993322589,0,0.993322589,0.993322589,1.74E-06,20.03902666,,
12302,4.70E+08,5.67E-06,1.919447188,1.069826355,4.943048557,257.4071162,56488.2244,1,0.001987034,257.3997242,56481.16027,1.011521522,1.000051125,257.3678347,56450.12683,0.001981985,11151.45821,5.20E-05,0.999957996,0,0.999957996,0,0.000400687,11.12842543,,
12303,2.91E+08,4.74E-08,1.62537085,0.569829028,0.058708905,269.2262084,83021.20276,1,0.003446888,269.2166348,83010.70337,68.13276426,1.001535162,269.1927075,82979.96281,0.003445205,1.83E-06,0.001545965,0.376149864,1.38E+06,0.376149864,0.353644174,3.26E-07,7.63464251,,
12304,5.80E+07,8.90E-09,1.536150952,1.063643876,0.425675311,291.0492787,104016.21,1,0.012516583,291.039461,104003.9241,58.7302091,1.009245206,290.8423333,103712.6785,0.012505058,1.15E-05,0.009271751,0.208869661,48761.6993,0.208869661,0.208869661,1.40E-07,29.16976092,,
12305,5.25E+07,9.28E-09,1.978533527,0.664719434,0.51536476,308.7410342,90458.65089,1,0.042678593,308.7310704,90448.42855,52.39007806,1.008237041,308.5269167,90181.32388,0.042655297,2.33E-05,0.008245639,0.239476156,0,0.239476156,0.239476156,9.59E-08,52.62991877,,
12306,4.71E+07,3.87E-08,1.866823158,1.259810094,0.045205023,307.8859147,100999.4848,1,0.036102201,307.8761548,100988.1257,110.6071772,1.001223768,307.851745,100944.9218,0.036097318,5.05E-06,0.001280658,0.445721213,16958.27595,0.445721213,0.439788899,4.49E-07,14.09779263,,
12308,1.42E+08,3.18E-07,1.7272065,0.018398078,0.023456753,276.1968435,82545.32739,1,0.005787168,276.189058,82535.61115,170.5265862,1.000531984,276.1712997,82505.5313,0.005782515,8.97E-06,0.000535609,0.445721213,571762.1019,0.445721213,0.178683146,8.48E-07,7.974971637,,
12309,1.68E+09,6.72E-08,1.801035421,1.207799808,9.747936299,303.5410424,76485.6423,1,0.037412235,303.5312782,76476.91028,2.667231217,1.005797304,303.3663225,76248.9287,0.037368144,9.91E-05,0.005800112,0.992996475,2.01E+08,0.992996475,0.766393232,1.16E-06,7.585610752,,
12310,8.82E+08,2.12E-06,1.531119755,0.193214444,0.22569022,248.4956418,84328.48586,1,0.000615473,248.4874111,84317.35711,26.58511295,1.000017628,248.4447815,84259.56819,0.000613181,1.081620098,1.83E-05,0.719055552,0,0.719055552,0,3.82E-05,4.826313974,,
12311,1.68E+07,8.97E-07,1.634098909,0.596286011,2.699061198,290.4868939,62114.19542,1,0.020484205,290.4772241,62106.84847,36.30892106,1.010779336,289.9146766,61316.70044,0.020219561,0.00892105,0.010784748,1,50054.43925,1,0.045610522,3.18E-05,3.67397767,,
12312,2.94E+08,1.00E-07,1.864438481,0.333644852,0.075987859,308.0551874,79309.34868,1,0.047190243,308.0473711,79300.81325,65.79998525,1.000617062,308.0296401,79264.21822,0.047178763,2.43E-05,0.000623622,0.466011634,3.04E+06,0.466011634,0.311033327,6.85E-07,10.64915954,,
12313,6.77E+08,4.49E-07,1.528674957,0.399788363,0.533034488,256.2325493,91343.36843,1,0.001112527,256.2243459,91331.68515,1876.051216,1.00034106,248.0272603,79801.23988,0.000623797,0.002770901,0.000342569,0.982071475,0,0.982071475,0,6.45E-06,4.469827726,,
12314,2.02E+09,9.38E-07,1.7938322,0.219747673,3.761117021,294.0587497,51967.23311,1,0.031091755,294.0537362,51961.77253,13.02804452,1.000203378,293.8189642,51591.90657,0.030854564,0.942709386,0.00020354,0.983871658,0,0.983871658,0,1.34E-05,8.456785391,,
12315,5.96E+09,5.25E-07,1.885366905,1.491336011,0.357710303,266.4495269,50862.28557,1,0.00456409,266.4434252,50856.32167,50.32004905,1.000007975,266.3201135,50735.46745,0.004529963,5.094801248,8.29E-06,0.072330075,0,0.072330075,0,1.36E-05,10.40709058,,
12316,7.19E+07,5.31E-08,1.550721031,0.791822053,6.607371342,286.50047,99360.70214,1,0.009748713,286.490669,99348.79699,12.86441999,1.025186233,285.8658832,98358.3071,0.009684839,6.39E-05,0.025196094,1,964.2741412,1,0.999977233,6.41E-06,1.085786983,,
12317,1.99E+09,9.05E-06,1.838115311,0.136880148,2.985149904,259.0941852,84329.58999,1,0.001528474,259.0871394,84319.25353,2.009949314,1.000009902,259.0494434,84263.74879,0.001524081,7158.585246,1.05E-05,0.98051057,0,0.98051057,0,0.0002902,9.483075601,,
12318,2.59E+09,1.16E-08,1.572980285,0.611277971,0.107615399,266.8161682,100967.94,1,0.002356442,266.8063997,100954.9955,74.33880346,1.003615831,266.745721,100866.2543,0.002354588,1.86E-06,0.003751339,0.017555381,77560.34648,0.017555381,0.017188882,5.53E-08,12.90602709,,
12319,2.05E+09,1.54E-06,1.937640628,0.184324568,0.010438904,276.9964973,80016.67961,1,0.006322472,276.9917316,80008.04455,1341.136927,1.000000283,276.9191783,79876.74566,0.006298909,9.334900006,3.68E-07,3.52E-05,0,3.52E-05,0,2.43E-05,11.52266687,,
12320,2.96E+09,7.87E-08,1.799885394,0.079365373,0.517949748,271.2761134,80789.78226,1,0.004130813,271.266794,80779.70599,13.51482461,1.001909141,271.2220724,80719.31879,0.004125779,7.35E-06,0.001916811,0.395724821,7.82E+07,0.395724821,0.320060686,2.27E-07,9.75628911,,
12321,5.25E+07,6.18E-08,1.79987821,1.357182294,7.084612308,293.5909343,75492.19068,1,0.020456671,293.5810847,75483.31812,14.96200433,1.029128365,292.8146408,74526.03334,0.020321423,0.000136538,0.029138741,0.999993665,40023.45658,0.999993665,0.996304313,8.31E-06,2.11413108,,
12323,1.59E+07,5.49E-07,1.79164458,1.039377758,0.299973297,280.5472177,70218.09483,1,0.009261577,280.5382458,70209.68089,63.33897119,1.001900398,280.4309277,70048.9158,0.009227346,0.004424836,0.001903146,1,19580.8034,1,0.040170442,1.96E-05,5.111562354,,
12324,2.09E+09,3.27E-09,1.642557401,1.300803275,0.281716443,255.2197768,57512.99054,1,0.001623784,255.210011,57505.2847,85.19204533,1.012833025,254.9950566,57327.68023,0.001618823,4.96E-06,0.012878548,0.008067583,0,0.008067583,0.008067583,1.56E-08,26.22200679,,
12325,2.52E+07,1.24E-06,1.627459314,1.123082842,4.495044366,279.9404658,59128.62031,1,0.010572196,279.9309496,59121.4169,222.4672147,1.00718932,273.8187846,51469.96777,0.007911268,0.13555215,0.007192047,1,0,1,0.023903589,6.46E-05,3.898629072,,
12326,1.01E+09,2.34E-06,1.567387098,1.278908033,0.838837006,286.5951757,73833.77314,1,0.013274107,286.5912408,73826.20334,9.537013679,1.000012682,286.5580885,73760.7955,0.013254932,67.19352567,1.29E-05,0.976096414,0,0.976096414,0,0.000123025,5.262983278,,
12328,1.80E+09,4.44E-07,1.95389935,0.598753112,0.106562328,294.8345692,87082.39116,1,0.019100022,294.8312593,87073.87521,197.0677664,1.000009551,294.7515951,86864.04611,0.019049907,0.216917936,9.85E-06,0.038716826,0,0.038716826,0,7.06E-06,11.87126194,,
12329,9.64E+07,5.11E-06,1.894649006,0.603819336,0.72066611,294.5923547,52411.40121,1,0.031892651,294.5886991,52406.09035,18.03886685,1.000044435,294.5313468,52313.84658,0.031831479,802.1477724,4.46E-05,0.999822381,0,0.999822381,0,0.000276285,10.6022256,,
12330,2.36E+09,3.13E-06,1.665194638,0.829359941,8.513280193,286.2264955,87074.37738,1,0.010947823,286.222268,87065.41105,0.822244757,1.000039815,286.1947001,87002.04982,0.01093438,454.467698,4.06E-05,0.999796489,0,0.999796489,0,0.00015275,6.582432166,,
12331,1.25E+08,1.65E-06,1.846397074,1.122147772,7.16071977,272.3285222,64819.84944,1,0.005575529,272.3197673,64811.90249,25.27678862,1.001379585,271.1640669,63275.96763,0.005247241,7.755947047,0.001405064,1,0,1,0,6.94E-05,9.020148023,,
12332,5.53E+08,2.62E-07,1.93957461,0.526349944,2.97155615,303.8277498,74533.21716,1,0.03912741,303.8189006,74524.89688,6.393956244,1.001707529,303.7345176,74359.08646,0.039074464,0.006031742,0.001708831,0.995253508,1.69E+07,0.995253508,0.117503533,3.74E-06,10.12756183,,
12333,6.78E+08,2.16E-07,1.706897933,0.594110585,0.354240242,299.7112828,93337.91733,1,0.024054764,299.7056066,93328.28673,132.6783196,1.000298852,299.5362462,92824.04821,0.023942982,0.000753373,0.000299605,0.765788943,0,0.765788943,0,2.68E-06,7.127124942,,
12335,6.20E+09,1.02E-08,1.599636586,0.30776109,5.768313089,289.119962,76801.95885,1,0.015060668,289.1101322,76792.81555,4.507383632,1.010601674,288.8935438,76563.95944,0.015047961,1.27E-05,0.010623171,0.124751575,6.74E+07,0.124751575,0.123006625,4.93E-08,18.18330815,,
12336,2.77E+07,2.36E-09,1.652567378,0.212741661,0.906171026,274.2232182,97654.63143,1,0.004237721,274.2134399,97642.43847,87.18001103,1.043511337,273.4748166,96696.99558,0.0042307,7.02E-06,0.043518773,0.006677423,0,0.006677423,0.353711897,3.50E-08,157.4656555,,
12337,8.13E+07,1.67E-06,1.682876388,0.026435499,0.02364011,297.4184353,91877.45935,1,0.021235094,297.4150094,91868.52204,42343.28937,1.000050622,293.4562906,81393.72596,0.018767954,0.008707491,5.08E-05,0.646288106,0,0.646288106,0,1.23E-05,6.925025431,,
12338,3.58E+07,4.27E-07,1.68495525,0.857710872,0.011811375,301.576519,58985.57953,1,0.04373926,301.5730295,58979.75297,9567.048782,1.00007484,301.0942333,58039.30497,0.043191533,0.002329388,7.51E-05,0.701548048,0,0.701548048,0,9.06E-06,6.879587031,,
12339,4.18E+09,9.73E-07,1.738842625,1.106365779,0.813966102,253.8355262,88428.92943,1,0.000937683,253.8278483,88417.678,12.2855239,1.000014853,253.7553846,88311.15226,0.000932516,7.33691092,1.53E-05,0.466011634,0,0.466011634,0,2.88E-05,7.72063227,,
12340,9.82E+08,2.18E-06,1.946792223,0.915095964,0.097864583,306.8805242,97967.21931,1,0.035146921,306.8778571,97958.13495,81.74560941,1.000001154,306.8548013,97879.27345,0.03512706,275.4196718,1.22E-06,0.116198175,0,0.116198175,0,9.69E-05,11.72289687,,
12341,1.50E+07,1.30E-08,1.792016414,0.593266417,0.731510548,258.5120342,59542.4419,1,0.002065589,258.5022663,59534.56406,73.81985151,1.023676368,258.0219468,59113.7268,0.002045452,2.01E-05,0.023699886,0.721924513,0,0.721924513,0.721924513,2.97E-07,42.81375386,,
12342,2.90E+09,2.67E-07,1.577415993,0.997624193,1.762030855,291.872432,88268.21898,1,0.015606577,291.8671046,88258.9918,567.5269518,1.000246451,287.4826087,78044.75212,0.013306714,0.009355794,0.000247074,0.9069434,0,0.9069434,0,4.92E-06,5.233399809,,
12343,2.55E+07,3.00E-09,1.641377874,0.519515512,1.255468559,265.6702082,95843.5272,1,0.002272418,265.6604393,95831.1869,102.7504824,1.058132761,264.5294457,94267.56516,0.00223706,3.54E-05,0.058250614,0.135584324,0,0.135584324,0.151004825,4.15E-08,114.8847139,,
12344,1.48E+08,1.90E-06,1.60293173,0.573079391,1.266067041,276.1478498,102594.2457,1,0.004631552,276.1414254,102582.6463,21.32588491,1.000243564,275.9987937,102259.3882,0.004598705,0.924077311,0.000256002,1,0,1,0,5.91E-05,5.689614162,,
12345,3.95E+09,7.49E-06,1.812258772,1.361878482,6.810460488,262.8019828,93111.53032,1,0.001867177,262.79543,93100.44115,0.587331797,1.000004392,262.774238,93064.51266,0.001864014,152488.7383,5.23E-06,0.990070474,0,0.990070474,0,0.00069492,8.999410394,,
12346,4.22E+07,1.21E-09,1.515006292,1.175840735,0.213475012,295.9208976,92004.98864,1,0.019319427,295.9110472,91994.26482,267.0101737,1.023569535,295.4115373,91395.67434,0.019300152,1.93E-05,0.023751047,2.05E-05,1.39E+06,2.05E-05,0.174044784,2.42E-08,139.6075005,,
12347,1.00E+09,3.75E-09,1.534594077,1.20128909,0.02260555,290.5739831,87349.1978,1,0.014510491,290.5641558,87338.85363,707.7907847,1.006283173,290.4373179,87185.24563,0.014503198,7.29E-06,0.006314098,0.000416284,0,0.000416284,0.000416284,1.44E-08,17.41313775,,
12348,1.69E+07,8.87E-07,1.573588483,1.290439313,0.313985405,281.7319228,76501.29885,1,0.009214317,281.7236564,76492.3382,57.32750544,1.00095153,281.631948,76329.40753,0.009180937,0.01380645,0.000952814,1,28.19594713,1,1.20E-05,3.09E-05,4.798428251,,
12349,1.33E+09,4.37E-09,1.769466691,0.593353039,0.469817264,302.8930762,68843.46221,1,0.040221151,302.8831243,68835.54188,51.08369114,1.008395612,302.6901294,68649.99193,0.040200181,2.10E-05,0.008411121,0.012427937,0,0.012427937,0.012427937,1.92E-08,36.9346541,,
12350,1.01E+08,5.91E-06,1.645370791,0.700069424,1.589063888,296.1919206,71554.14465,1,0.025494986,296.1880097,71546.98928,6.293013187,1.00007229,296.1508889,71464.90278,0.025464221,312.0264346,7.25E-05,1,0,1,0,0.000370054,6.297370059,,
12351,7.74E+09,5.71E-08,1.981086131,0.695524411,0.067837618,290.3010385,91251.92596,1,0.013633509,290.2968114,91242.65406,1208.768851,1.000190011,289.9500696,90358.98769,0.013464411,0.000294176,0.000190514,0.036616994,0,0.036616994,0,3.85E-07,13.73625795,,
12352,9.10E+09,1.13E-07,1.773509688,0.149142813,0.051748013,295.320976,60786.19791,1,0.028604134,295.3172055,60780.08177,1256.086869,1.000187353,295.0292747,60245.38403,0.028346721,0.000388886,0.000187795,0.03396304,0,0.03396304,0,5.13E-07,9.358373607,,
12353,4.75E+07,1.01E-08,1.951249782,0.258881926,0.650715745,276.3744242,97681.04005,1,0.004945714,276.3646426,97668.93457,58.39723453,1.014672306,276.0567796,97225.24484,0.00492943,1.63E-05,0.014690029,0.255652068,0,0.255652068,0.255652068,7.86E-08,61.64607556,,
12354,6.27E+08,1.57E-06,1.790118056,0.735816955,9.387281997,267.1122017,90581.4704,1,0.002688275,267.1041903,90570.4029,10.01354812,1.000522138,266.4864257,89502.63878,0.002594209,7.989115612,0.000522605,1,0,1,0,5.00E-05,8.485622822,,
12355,5.26E+09,4.40E-08,1.61309161,1.42620712,0.15795479,269.7262108,98883.18835,1,0.003002351,269.7186233,98871.36677,75.97110543,1.000670298,269.6481286,98736.12844,0.002991258,1.70E-05,0.000671325,0.159136633,0,0.159136633,0,3.77E-07,6.451018733,,
12356,5.94E+08,1.68E-07,1.682608627,1.389887435,0.035844605,279.5832353,63518.75471,1,0.009587433,279.5784169,63511.90229,10545.51992,1.000107496,277.412917,60374.87722,0.008661373,0.001609992,0.000108084,0.258402469,0,0.258402469,0,2.79E-06,7.354854273,,
12357,3.18E+09,4.64E-06,1.501086861,1.421063808,6.86057548,297.4165687,102554.724,1,0.018954668,297.4133917,102544.8639,0.583041468,1.000009386,297.4024451,102509.8246,0.01894689,2930.916311,9.96E-06,0.999860764,0,0.999860764,0,0.000367394,4.486226848,,
12358,9.43E+09,7.20E-09,1.773576452,0.83753694,0.58417517,281.0497769,76865.50066,1,0.008748848,281.0399792,76856.11639,18.82996843,1.004533665,280.9555164,76763.39177,0.008743773,5.08E-06,0.004599668,0.023427347,2.68E+06,0.023427347,0.022959114,3.08E-08,18.27768741,,
12360,8.98E+09,2.66E-06,1.520322236,1.428134068,0.048254575,253.3546054,88687.41875,1,0.000897098,253.3388391,88664.23822,82.89369474,0.999999988,253.3226477,88640.4418,0.000895107,583.9615735,2.10E-07,0,0,0,0,0.000147811,4.702359646,,
12361,7.35E+09,2.25E-09,1.909725332,0.833968231,0.024853967,296.5927244,52813.15189,1,0.035959664,296.5827933,52806.95975,442.5852791,1.004079639,296.4987588,52744.1197,0.035948857,1.08E-05,0.004095813,0.000149376,1547.994955,0.000149376,0.000149376,4.39E-09,23.53869266,,
12362,5.21E+07,6.76E-07,1.817794724,1.464097582,7.011811203,309.4812098,87001.43449,1,0.046477202,309.4715465,86991.68412,13.83380088,1.006319144,309.0586454,85997.13635,0.04621627,0.076369403,0.006321417,1,161871.1256,1,0.020734508,3.18E-05,5.629755416,,
12363,2.91E+09,9.33E-07,1.52712927,1.194033384,7.119659954,299.9355127,56639.14088,1,0.041235133,299.9312711,56633.40315,8.28691263,1.000135209,299.6752743,56157.82814,0.040944733,3.289693263,0.00013558,0.999891694,0,0.999891694,0,3.06E-05,4.760897355,,
12364,8.17E+08,4.07E-08,1.957741229,1.461247398,0.524581033,308.3668829,58751.34351,1,0.066698263,308.3574089,58744.70704,15.25026545,1.001685932,308.3133865,58693.6917,0.06667726,3.50E-05,0.001702383,0.62060818,1.93E+07,0.62060818,0.550560098,4.17E-07,13.2826735,,
12365,1.08E+07,2.00E-07,1.721590733,0.409391463,0.440340476,307.7548497,72449.92354,1,0.051103927,307.7449224,72441.6909,68.12909934,1.006754605,307.5493659,72188.29396,0.051046348,6.39E-05,0.00676117,0.999997439,20984.06217,0.999997439,0.951881028,1.22E-05,1.887547322,,
12366,3.30E+08,1.34E-06,1.738663247,0.913233484,0.021407153,271.6346963,96870.38894,1,0.003534015,271.6292826,96859.58118,326.9935081,1.000002494,271.593207,96787.44619,0.00352622,1.983482699,2.67E-06,0.054392331,0,0.054392331,0,4.37E-05,7.715940893,,
12367,8.72E+09,3.56E-07,1.882015516,0.649202774,7.83156127,277.5329352,67422.35447,1,0.007810202,277.5266451,67414.74413,30.64523046,1.000240156,276.1368487,65322.66577,0.007301261,0.305863314,0.000242959,0.864415681,0,0.864415681,0,5.26E-06,10.14953359,,
12368,1.28E+07,1.21E-08,1.997822832,0.555535795,0.49014005,286.9680038,53040.35511,1,0.019105491,286.9581545,53033.98069,85.68979422,1.014263535,286.6237061,52757.24716,0.019048781,5.67E-05,0.014271502,0.506805587,0,0.506805587,0.506805587,2.04E-07,65.12729543,,
12369,1.48E+09,2.28E-06,1.996564681,0.064063177,0.373673106,303.5223179,68734.14036,1,0.041867941,303.5193986,68727.54522,53.52271728,1.000011674,303.4459626,68555.27791,0.041789879,17.81735143,1.19E-05,0.422231138,0,0.422231138,0,2.72E-05,12.84624151,,
12370,3.08E+07,1.23E-09,1.54404849,1.322426029,7.53978645,251.4744848,81915.0892,1,0.000825105,251.4647227,81903.95472,31.96377001,1.149146819,249.1928441,79263.43693,0.000801111,2.40E-05,0.149202496,0.100358287,0,0.100358287,0.807866267,1.26E-07,152.5840399,,
