simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev
36,999999999.9999999,5e-08,1.8,1.1020408163265305,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.570013999938965,282.990743940452,84989.83524087779,14.0,1.0017647108023124,282.9503755421967,84929.04632132128,0.009023800928552655,8.894771875878084e-06,0.0017710862937803107,0.6656100786266009,0.6823134630980744,0.5516501740485275,3.962917706454383e-08,5.369283722535855e-07,3.8737957472795426
37,999999999.9999999,5e-08,1.8,1.1326530612244898,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.494080066680908,282.9907552298742,84989.83820395105,14.0,1.0017512863567088,282.95049756499196,84929.04198343556,0.009023753664791847,9.034483382453583e-06,0.0017574549470105172,0.6827865204018219,0.6847445915435614,0.5427928704282966,3.856008662944547e-08,5.423561192872102e-07,3.857524945610773
38,999999999.9999999,5e-08,1.8,1.163265306122449,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.813120126724243,282.9907663708513,84989.84112806269,14.0,1.0017382176503173,282.95061633473154,84929.03771585222,0.009023707644898616,9.174208811060545e-06,0.0017441835768350344,0.6827865204018219,0.6870724695766133,0.5427928704282966,3.856008662944547e-08,5.476845648320054e-07,3.84187062680784
39,999999999.9999999,5e-08,1.8,1.193877551020408,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,13.893968343734741,282.9907773677902,84989.84401436937,14.0,1.0017254859980325,282.950732024103,84929.03351883551,0.009023662804266258,9.313996107769452e-06,0.0017312537992233423,0.6827865204018219,0.6893293431075563,0.5334228438157127,3.856008662944547e-08,5.529184121271382e-07,3.82679760588772
40,999999999.9999999,5e-08,1.8,1.2244897959183674,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.51073169708252,282.990788224867,84989.8468639672,14.0,1.0017130654100648,282.9508448733205,84929.0293926901,0.00902361905299222,9.453919161390439e-06,0.0017186399997828339,0.6827865204018219,0.6915164242066268,0.5509371507608165,3.856008662944547e-08,5.580624138110159e-07,3.812274756023541
41,999999999.9999999,5e-08,1.8,1.2551020408163265,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.031322717666626,282.9907989460734,84989.84967790383,14.0,1.001701108635803,282.9509536284904,84929.02567363522,0.009023576980743596,9.593372825752034e-06,0.0017065367259228026,0.6827865204018219,0.6936874883353494,0.541046152077597,3.856008662944547e-08,5.631077489159945e-07,3.7982131286803313
42,999999999.9999999,5e-08,1.8,1.2857142857142856,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.158681154251099,282.9908095352448,84989.85245718592,14.0,1.0016892925023844,282.9510609652854,84929.0216994837,0.009023535348969266,9.73358093728232e-06,0.001694537999210377,0.6827865204018219,0.6957514605600696,0.541046152077597,3.856008662944547e-08,5.680830378450051e-07,3.7846986561945393
43,999999999.9999999,5e-08,1.8,1.316326530612245,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,8.864427089691162,282.9908199960062,84989.8552027649,14.0,1.0016777518778226,282.9511657892665,84929.01779408359,0.009023494683163777,9.874003628245527e-06,0.0016828198515477233,0.6827865204018219,0.6977562523871407,0.541046152077597,3.856008662944547e-08,5.729794816829376e-07,3.7716495442086733
44,999999999.9999999,5e-08,1.8,1.346938775510204,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,6.9055023193359375,282.9908303319085,84989.85791557273,14.0,1.0016664741011994,282.95126821697215,84929.01395659326,0.009023454939363707,1.0014671053873636e-05,0.0016713696627359553,0.6995951951574643,0.6996975161012751,0.5306277889331754,3.7519837428081556e-08,5.778003913314128e-07,3.7590418518763316
45,999999999.9999999,5e-08,1.8,1.3775510204081631,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.501506090164185,282.99084054621494,84989.86059646594,14.0,1.0016554473904178,282.9513683567768,84929.01018606602,0.009023416076627917,1.015561082055975e-05,0.0016601758352599028,0.6995951951574643,0.7014724726393118,0.5306277889331754,3.7519837428081556e-08,5.825488612704669e-07,3.7468533351040443
46,999999999.9999999,5e-08,1.8,1.4081632653061225,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.632578372955322,282.9908506421818,84989.86324629921,14.0,1.001644660764573,282.9514663096091,84929.00648145718,0.009023378056769137,1.029684822787262e-05,0.0016492272694876853,0.6995951951574643,0.7031986086191828,0.5196776692731137,3.7519837428081556e-08,5.872277932793642e-07,3.7350632665548855
47,999999999.9999999,5e-08,1.8,1.4387755102040816,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.423562526702881,282.990860622864,84989.86586587428,14.0,1.001634103967041,282.95156216968223,84929.00284166631,0.00902334084409568,1.0438406502326568e-05,0.0016385136277086154,0.6995951951574643,0.7048778655144938,0.5196776692731137,3.7519837428081556e-08,5.918399237027287e-07,3.723652268949864
48,999999999.9999999,5e-08,1.8,1.4693877551020407,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,9.160377502441406,282.9908704911936,84989.86845596082,14.0,1.001623767408125,282.95165602502607,84928.99926553635,0.009023304405214623,1.0580306971799808e-05,0.001628025290268953,0.6995951951574643,0.7065120899220904,0.5196776692731137,3.7519837428081556e-08,5.963878177697417e-07,3.712602268048114
49,999999999.9999999,5e-08,1.8,1.5,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.649471044540405,282.99088025000003,84989.87101730131,14.0,1.0016136339801032,282.9517480336736,84928.99575301686,0.009023268680893816,1.0722597183972496e-05,0.0016177455057708734,0.6995951951574643,0.7081011132110248,0.5081935348893303,3.7519837428081556e-08,6.008744970814051e-07,3.7018980152875707
