simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev,mode_2_act_frac_S,mode_2_act_frac_S_interp,mode_2_act_frac_V,mode_2_smallest_dry_radius_activated,mode_2_wet_radius_mean,mode_2_wet_radius_stdev
20,99999999.99999999,5e-08,2.0,0.54,167683293.681101,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.190846681594849,293.9903016357277,99988.32921073232,18.0,1.0027194168415445,293.93253842236,99896.97114782361,0.01571380700532913,6.893560431401172e-06,0.0027300074160541143,0.6827865201983709,0.7122916122537479,0.6671306103939162,3.740381635706701e-08,5.618732059755563e-07,6.151370985566979,0.6827865202906188,0.7122916123014197,0.6671306104442078,3.740381635706701e-08,5.618732059755563e-07,6.151370985566979
21,99999999.99999999,5e-08,2.0,0.54,193069772.88832456,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.167158842086792,293.99031418862313,99988.33298105857,18.0,1.0026353730810833,293.9335800446515,99897.04947409478,0.015713476063918434,7.264828633747698e-06,0.00265319410958309,0.6827865201983709,0.7022615962457783,0.6609839077205298,3.740381635706701e-08,5.522997808508555e-07,6.127033192190798,0.6827865202293529,0.70226159618969,0.6609839077873801,3.740381635706701e-08,5.522997808508555e-07,6.127033192190798
22,99999999.99999999,5e-08,2.0,0.54,222299648.25261912,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.412570953369141,293.9903285955005,99988.33730823768,18.0,1.002546892996029,293.9346751331835,99897.12713699162,0.01571312680084698,7.660522205942421e-06,0.0025739448933870257,0.6827865201983709,0.6919134308472411,0.6609839077205298,3.740381635706701e-08,5.393944457669422e-07,6.105944616878686,0.6827865203480935,0.6919134309729701,0.660983908031182,3.740381635706701e-08,5.393944457669422e-07,6.105944616878686
23,99999999.99999999,5e-08,2.0,0.54,255954792.2699533,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.202918767929077,293.9903451221753,99988.34227210873,16.0,1.0024903441922388,293.9391666617435,99908.47718197835,0.0157148379814617,6.002687710982835e-06,0.0024930377701881667,0.6480957714992356,0.6811390127944666,0.6189851453550655,3.989586959611956e-08,4.935339057018766e-07,5.802993913474675,0.6480957716386293,0.6811390129771898,0.6189851454591199,3.989586959611956e-08,4.935339057018766e-07,5.802993913474675
24,99999999.99999999,5e-08,2.0,0.54,294705170.25518095,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.158666372299194,293.9903640699965,99988.34796318329,16.0,1.0024081046992455,293.94018885232475,99908.56167577265,0.01571451540904754,6.386805304842598e-06,0.002413494050731657,0.6480957714992356,0.669190769254218,0.6189851453550655,3.989586959611956e-08,4.840797425359215e-07,5.777864263254637,0.6480957716650545,0.669190769413486,0.6189851455426021,3.989586959611956e-08,4.840797425359215e-07,5.777864263254637
25,99999999.99999999,5e-08,2.0,0.54,339322177.189533,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.161017656326294,293.9903857797704,99988.35448382434,16.0,1.0023223692776353,293.94125258300846,99908.643798798,0.01571417807434571,6.795001201369276e-06,0.00233254176281128,0.6480957714992356,0.6570308588890478,0.6189851453550655,3.989586959611956e-08,4.7406618402730806e-07,5.75130663045709,0.64809577167439,0.6570308590734621,0.6189851454362972,3.989586959611956e-08,4.7406618402730806e-07,5.75130663045709
26,99999999.99999999,5e-08,2.0,0.54,390693993.7054621,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.754778861999512,293.99041106096325,99988.36207715908,16.0,1.0022342108817741,293.94234398105306,99908.72082480726,0.01571382990541251,7.2247573952617615e-06,0.002250626230292152,0.6121833159811155,0.6442531240132883,0.5830726898369455,4.255395747952472e-08,4.6417992442778775e-07,5.718905656840322,0.6121833162836954,0.6442531242340724,0.5830726901572186,4.255395747952472e-08,4.6417992442778775e-07,5.718905656840322
27,99999999.99999999,5e-08,2.0,0.54,449843266.8969453,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.3887364864349365,293.9904395322022,99988.37062864013,16.0,1.0021444334944405,293.9434528756616,99908.79138384432,0.015713473961082417,7.674638650046597e-06,0.002167942530923783,0.6121833159811155,0.630089353837013,0.5830726898369455,4.255395747952472e-08,4.535819283157982e-07,5.681805594905821,0.6121833162304761,0.6300893540466146,0.583072690023561,4.255395747952472e-08,4.535819283157982e-07,5.681805594905821
28,99999999.99999999,5e-08,2.0,0.54,517947467.9231202,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.683657884597778,293.99047206739505,99988.38040075012,16.0,1.002053795484716,293.9445695151594,99908.853721191,0.015713113048643555,8.14370708588473e-06,0.0020835506650558333,0.6121833159811155,0.6156327807121358,0.5376019245558963,4.255395747952472e-08,4.4279466737117524e-07,5.64209946859988,0.6121833162972716,0.6156327810161933,0.5376019246956846,4.255395747952472e-08,4.4279466737117524e-07,5.64209946859988
29,99999999.99999999,5e-08,2.0,0.54,596362331.6594636,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.014207601547241,293.99050920482995,99988.39155516641,14.0,1.001998570135425,293.9490408964278,99920.19099487271,0.015714827031589454,6.554138920185915e-06,0.002001355244762637,0.5753264274824665,0.6001710718998025,0.5275363146863883,4.538914217188357e-08,4.076791872095111e-07,5.352693408899739,0.5753264276551705,0.6001710721387281,0.5275363148181321,4.538914217188357e-08,4.076791872095111e-07,5.352693408899739
30,99999999.99999999,5e-08,2.0,0.54,686648845.0042999,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.136152982711792,293.9905515409198,99988.40427102461,14.0,1.0019155817295613,293.95006756203344,99920.26015831425,0.01571449859704197,7.025948371805123e-06,0.0019189378830297699,0.5753264274824665,0.5842087677571687,0.490036045759646,4.538914217188357e-08,3.992808762764045e-07,5.3153089110208365,0.575326427670347,0.5842087679632196,0.490036045790676,4.538914217188357e-08,3.992808762764045e-07,5.3153089110208365
31,99999999.99999999,5e-08,2.0,0.54,790604321.0907701,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.940659999847412,293.99059973217663,99988.41874551115,14.0,1.001831813355556,293.95110128836984,99920.32200067793,0.015714165683356728,7.523941002855511e-06,0.001837393228605766,0.5378261585557242,0.5675803965632973,0.490036045759646,4.841322286160411e-08,3.908301480142689e-07,5.274464921767324,0.5378261586565825,0.5675803967440504,0.4900360457954702,4.841322286160411e-08,3.908301480142689e-07,5.274464921767324
32,99999999.99999999,5e-08,2.0,0.54,910298177.9915227,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.965461254119873,293.9906544957529,99988.43519402611,14.0,1.0017481435108246,293.95213099366885,99920.3751523306,0.01571383165827309,8.048034712269544e-06,0.0017560284994238007,0.5378261585557242,0.5499177779566012,0.44054921249490525,4.841322286160411e-08,3.823620578566988e-07,5.2304758675337455,0.537826158652403,0.5499177780828166,0.4405492125529366,4.841322286160411e-08,3.823620578566988e-07,5.2304758675337455
33,99999999.99999999,5e-08,2.0,0.54,1048113134.1546831,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.230057954788208,293.99071660781203,99988.45384969385,14.0,1.0016652907589667,293.95314788642696,99920.4193151184,0.015713499418107794,8.599116266885287e-06,0.0016751906298313468,0.5,0.5317627639544136,0.44054921249490525,5.1638784865585074e-08,3.73954336465517e-07,5.1835161330004365,0.5,0.5317627640361204,0.44054921252673834,5.1638784865585074e-08,3.73954336465517e-07,5.1835161330004365
34,99999999.99999999,5e-08,2.0,0.54,1206792640.6393263,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.265795469284058,293.9907868990594,99988.47496202037,14.0,1.0015835294628075,293.95414855646914,99920.45422392915,0.015713170043811685,9.1804607323013e-06,0.0015948077537086824,0.5,0.512373196380499,0.40272305393918106,5.1638784865585074e-08,3.656914781890367e-07,5.1341724185458,0.5,0.5123731964120989,0.40272305387514756,5.1638784865585074e-08,3.656914781890367e-07,5.1341724185458
35,99999999.99999999,5e-08,2.0,0.54,1389495494.373136,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.068941354751587,293.9908662464075,99988.49879439031,14.0,1.001503366818302,293.95512705512175,99920.48044595124,0.015712845714149614,9.794904732945354e-06,0.0015152364790120831,0.4621738414442758,0.49248628872278327,0.40272305393918106,5.507925200553e-08,3.576355845978353e-07,5.0828418281113885,0.46217384135454515,0.49248628870495936,0.402723053888546,5.507925200553e-08,3.576355845978353e-07,5.0828418281113885
36,99999999.99999999,5e-08,2.0,0.54,1599858719.6060574,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.993636846542358,293.9909555598607,99988.52562012739,14.0,1.001425177610811,293.95607917579804,99920.49897189633,0.01571252813776153,1.0446514410211076e-05,0.001436824778239032,0.4621738414442758,0.4716503435487334,0.3518306631809677,5.507925200553e-08,3.498414058073839e-07,5.030017001630185,0.4621738413497197,0.4716503434778662,0.35183066294367354,5.507925200553e-08,3.498414058073839e-07,5.030017001630185
37,99999999.99999999,5e-08,2.0,0.54,1842069969.3267164,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.986573696136475,293.99105607435615,99988.55581015027,14.0,1.001348960714053,293.9570052020506,99920.51062326811,0.015712217452541855,1.1141801003640002e-05,0.001359610179375803,0.4246735725175335,0.45011541317737325,0.3149737746823186,5.8748942473867454e-08,3.423598962863403e-07,4.976352722165475,0.4246735723538379,0.4501154130644252,0.31497377434182194,5.8748942473867454e-08,3.423598962863403e-07,4.976352722165475
38,99999999.99999999,5e-08,2.0,0.54,2120950887.9201925,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.293691158294678,293.9911680299202,99988.58943655113,14.0,1.0012748704047474,293.95790372250156,99920.51677408874,0.015711914528387355,1.1887550398558978e-05,0.0012839221350924301,0.4246735725175335,0.4281505330390031,0.29972562117933327,5.8748942473867454e-08,3.3522458110493574e-07,4.922375420671118,0.42467357234596287,0.4281505328747805,0.299725620814739,5.8748942473867454e-08,3.3522458110493574e-07,4.922375420671118
39,99999999.99999999,5e-08,2.0,0.54,2442053094.5486546,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.029427766799927,293.99129262417455,99988.62685904063,14.0,1.0012029210139577,293.9587750336607,99920.51884263438,0.01571161966861596,1.2692274163973935e-05,0.0012100157511560905,0.3878166840188844,0.4052165427325225,0.26381316566121327,6.266312842177426e-08,3.284605984112938e-07,4.868625746001838,0.38781668376180567,0.4052165425158467,0.2638131654029271,6.266312842177426e-08,3.284605984112938e-07,4.868625746001838
40,99999999.99999999,5e-08,2.0,0.54,2811768697.9742365,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.16241979598999,293.9914306243143,99988.66830804804,14.0,1.0011330075404479,293.9596207567679,99920.51789065728,0.015711332625895878,1.3566369074112616e-05,0.0011380338341997476,0.3519042285007644,0.3822168059075082,0.21191057858902926,6.683809951728773e-08,3.2208065753664803e-07,4.81561797761629,0.3519042283363474,0.38221680565767807,0.21191057834658167,6.683809951728773e-08,3.2208065753664803e-07,4.81561797761629
41,99999999.99999999,5e-08,2.0,0.54,3237457542.81764,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.1200292110443115,293.99158265409585,99988.71397092023,14.0,1.0010651013055742,293.96044166363913,99920.51520016836,0.015711053503458524,1.452141793248782e-05,0.0010682498246139538,0.3519042285007644,0.35868170974182684,0.15942765894756805,6.683809951728773e-08,3.160912173906928e-07,4.763785651940479,0.35190422833525037,0.35868170955746737,0.15942765894445865,6.683809951728773e-08,3.160912173906928e-07,4.763785651940479
42,99999999.99999999,5e-08,2.0,0.54,3727593720.314938,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.483776807785034,293.9917491326664,99988.76397354838,14.0,1.0009991243579033,293.96123898524826,99920.51164305685,0.015710782132187677,1.557104510136823e-05,0.001000872922742646,0.3172134798016291,0.33493594696179185,0.07683064005055862,7.129123073801966e-08,3.1048883454857615e-07,4.713497328986895,0.31721347963520846,0.33493594680196,0.0768306401355488,7.129123073801966e-08,3.1048883454857615e-07,4.713497328986895
43,99999999.99999999,5e-08,2.0,0.54,4291934260.1287785,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.115087032318115,293.99193020748316,99988.81836022022,14.0,1.0009350458378221,293.96201336316483,99920.50803249041,0.015710518525965438,1.673072901076721e-05,0.0009361805960710345,0.2839915855933849,0.31141706811661685,0.0,7.60410546806015e-08,3.052657240829878e-07,4.665063734095207,0.28399158553321413,0.31141706796643615,0.0,7.60410546806015e-08,3.052657240829878e-07,4.665063734095207
44,99999999.99999999,5e-08,2.0,0.54,4941713361.323838,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.170275449752808,293.9921256841698,99988.87707255188,16.0,1.0008740634845443,293.95885392637945,99908.89366592403,0.015708280491789843,2.0000604766264856e-05,0.0008754928064678147,0.2839915855933849,0.2884338482626603,0.0,7.60410546806015e-08,3.048181898130728e-07,4.689640204078895,0.283991585527655,0.2884338481823602,0.0,7.60410546806015e-08,3.048181898130728e-07,4.689640204078895
45,99999999.99999999,5e-08,2.0,0.54,5689866029.018282,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.243346929550171,293.992334959356,99988.93992931633,18.0,1.0008158916926055,293.9556502680222,99897.25105123878,0.015706048852537288,2.3420281604095968e-05,0.0008179193243986749,0.25245045554737516,0.265834342258274,0.0,8.110733868779378e-08,3.0340649528821697e-07,4.698459706227011,0.25245045548363293,0.2658343421939425,0.0,8.110733868779378e-08,3.0340649528821697e-07,4.698459706227011
46,99999999.99999999,5e-08,2.0,0.54,6551285568.595495,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.2572996616363525,293.99255696370227,99989.00660933062,20.0,1.000762331815562,293.9523861022493,99885.59663035016,0.015703833818062184,2.7003197444861214e-05,0.000764120267968682,0.22276304957762727,0.24423439121690374,0.0,8.651116711423901e-08,3.014260666981511e-07,4.695749252722647,0.22276304951676693,0.24423439115750098,0.0,8.651116711423901e-08,3.014260666981511e-07,4.695749252722647
47,99999999.99999999,5e-08,2.0,0.54,7543120063.354608,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.58400845527649,293.99278890542,99989.07627406632,22.0,1.0007132139447648,293.94906622177217,99873.93855031524,0.015701636087381995,3.077588182744715e-05,0.0007143528350339601,0.22276304957762727,0.2237971639133422,0.0,8.651116711423901e-08,2.991254875308864e-07,4.684765795819496,0.22276304951326062,0.22379716384900483,0.0,8.651116711423901e-08,2.991254875308864e-07,4.684765795819496
