simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev,mode_2_act_frac_S,mode_2_act_frac_S_interp,mode_2_act_frac_V,mode_2_smallest_dry_radius_activated,mode_2_wet_radius_mean,mode_2_wet_radius_stdev
20,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,4.291934260128778e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.040647745132446,293.99025165002826,99988.31419727209,20.0,1.00306925926964,293.924407804256,99885.33310935518,0.01571324754872319,7.266665756662771e-06,0.0030830387851144003,0.7475495444526249,0.7518028467652709,0.7370190277922203,3.287697692385858e-08,6.519900226827239e-07,6.496281498779132,0.6480957714992356,0.6749316923415137,0.6452745646290533,3.4246089911443126e-08,5.112744645337057e-07,7.138970510373847
21,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,5.1794746792312124e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.942857265472412,293.99027252050047,99988.32046582493,20.0,1.0029540495729845,293.92581905348953,99885.39254801757,0.015712785850388537,7.834608682999337e-06,0.002973051075605415,0.7160084144066151,0.7401503110536699,0.7054778977462106,3.506742658416117e-08,6.366675848433187e-07,6.473253937793716,0.7475495444526249,0.7567593499165823,0.7318936346481701,3.4057093901358886e-08,6.754380059383244e-07,6.308597269113663
22,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,6.250551925273976e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.411668539047241,293.99030247405415,99988.32946252733,20.0,1.0028374586334627,293.9272402044937,99885.43128191144,0.015712314900021947,8.553071667592851e-06,0.002859402746740791,0.7160084144066151,0.7273609559097038,0.7054778977462106,3.506742658416117e-08,6.18256963809494e-07,6.419707891884841,0.8049388401734157,0.8260882760137463,0.7672143372468455,3.612569413738257e-08,8.754938326022275e-07,5.549349091667074
23,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,7.543120063354607e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.940049171447754,293.99034409106014,99988.34196240647,20.0,1.0027175787837355,293.9286947381658,99885.45059476468,0.015711827100222606,9.617531859295549e-06,0.002739490965176339,0.6827865201983709,0.7135231508596404,0.6671306103939162,3.740381635706701e-08,5.925352569276679e-07,6.386195309934631,0.8754360733541832,0.8810881269826076,0.8025931640176173,3.592632503944621e-08,1.1278721843521168e-06,4.8129123449745475
24,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,9.102981779915227e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.10847020149231,293.9904004194627,99988.35888092738,20.0,1.002589618340892,293.93024170773623,99885.45391154532,0.015711303398629105,1.1484792581821567e-05,0.0026087800549923212,0.6827865201983709,0.6964552623237098,0.6671306103939162,3.740381635706701e-08,5.700517435209138e-07,6.303137355770894,0.9119089371604489,0.9226222645027524,0.787345010514632,3.810846085735578e-08,1.435791387665589e-06,4.1820588417871205
25,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.0985411419875573e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.039505958557129,293.9904752884979,99988.38136821972,20.0,1.00244652405466,293.93196887675026,99885.4486900575,0.015710716153342474,1.520243374906664e-05,0.0024613197957539246,0.6480957714992356,0.676360327029823,0.632439861694781,3.989586959611956e-08,5.410606806918769e-07,6.220071693125872,0.9522098872039217,0.9524543553948615,0.745488052668321,3.7898149342344305e-08,1.7991141863821527e-06,3.657175772863017
26,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.3257113655901082e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.9879469871521,293.99057272925165,99988.41063503911,20.0,1.0022808441539208,293.93396792076646,99885.43952967794,0.01571003558077453,2.317664368674047e-05,0.0022905303333382587,0.6480957714992356,0.6507064735489823,0.5903807035032744,3.989586959611956e-08,5.083265854256416e-07,6.098688407566782,0.97088937385583,0.9722699657680065,0.6536758940542008,4.0200052167685074e-08,2.2321357892303793e-06,3.2363571556162496
27,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.5998587196060574e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.47790002822876,293.990698395301,99988.44837946376,20.0,1.0020852287316717,293.9363309135966,99885.43566566707,0.015709233081893315,4.097292858585946e-05,0.0020907163404586537,0.6121833159811155,0.6168454024236469,0.5535238150046254,4.255395747952472e-08,4.728391373522982e-07,5.939644171815716,0.9843440901955454,0.9851677740804564,0.5596705176780118,4.2641770701952686e-08,2.7315000512879204e-06,2.9507519205290222
28,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.9306977288832497e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.071618318557739,293.9908588309218,99988.49656709627,20.0,1.0018567185525422,293.93909612036805,99885.44388427661,0.015708297609062144,8.150306264800851e-05,0.0018597313343615696,0.5378261585557242,0.5724053581998023,0.5087155324115542,4.841322286160411e-08,4.345303392940578e-07,5.739233002893558,0.9894694833395955,0.9931394180872015,0.41414305585712896,4.82453947204411e-08,3.2949503794365505e-06,2.8187568895917647
29,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,2.329951810515372e-07,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.009123086929321,293.9910615941028,99988.55746801078,22.0,1.0015962376746472,293.9383601238326,99873.86913759832,0.015705247475222842,0.00017680696007675107,0.0016018005466271745,0.5,0.5140290117044811,0.47088937385582996,5.1638784865585074e-08,4.089512973013676e-07,5.656333493435554,0.9971787931298177,0.9978384108590894,0.31439227293144684,5.1175780830154867e-08,4.0800796319730245e-06,2.76657683164406
